"X","Y","Z","TimeStep1 - u","TimeStep1 - v"
0.0,0.0,0.0,4.2452775434901226e-13,1.0483167068267887e-12
1.0,0.0,0.0,-1.9061159505185147e-13,-8.479633735505011e-13
1.0,1.0,0.0,1.462361028544099e-13,-0.00010917079193216211
0.0,1.0,0.0,-1.6980453443475303e-13,-0.00010916421829229158
0.04761904761904757,0.0,0.0,2.224688362185131e-08,-1.1190459158876536e-12
0.09523809523809514,0.0,0.0,2.299065681964163e-08,4.96739541506922e-14
0.1428571428571427,0.0,0.0,3.565716944407028e-08,1.1000001436111601e-13
0.1904761904761902,0.0,0.0,-9.83485709601479e-09,-9.99735278834924e-14
0.2380952380952379,0.0,0.0,-4.106353972472654e-09,-2.0167345511450353e-16
0.2857142857142856,0.0,0.0,1.0674890542564846e-09,-1.046162481944853e-13
0.3333333333333333,0.0,0.0,-2.0734097343865575e-08,4.501562781312512e-14
0.380952380952381,0.0,0.0,-4.89463302085323e-08,1.584495369584483e-13
0.4285714285714285,0.0,0.0,4.567116624930003e-08,-2.339811861443096e-14
0.4761904761904759,0.0,0.0,-1.5448708079818265e-08,-6.646167071870796e-14
0.5238095238095233,0.0,0.0,1.5347156063707643e-08,5.486474284951039e-14
0.5714285714285708,0.0,0.0,5.043015519976475e-08,-5.145393952992826e-14
0.6190476190476182,0.0,0.0,3.1286599103763034e-08,-1.634367372603309e-14
0.6666666666666656,0.0,0.0,1.673278584733982e-09,-3.381755734661773e-14
0.7142857142857131,0.0,0.0,8.02846824532663e-08,5.2365692392676115e-14
0.7619047619047604,0.0,0.0,2.4281327497725284e-08,1.41103173976272e-13
0.8095238095238082,0.0,0.0,1.4026874671559208e-08,8.691177082213941e-14
0.8571428571428561,0.0,0.0,-1.8084672309407184e-08,-2.2176557440576955e-13
0.9047619047619041,0.0,0.0,-2.5843975216237633e-08,-2.525321865028936e-13
0.952380952380952,0.0,0.0,-3.2256283667692e-08,1.1186893102171812e-12
1.0,0.04761904761904757,0.0,1.0366144047058478e-13,-1.627687788732358e-05
1.0,0.09523809523809514,0.0,2.927782988536516e-13,-3.135762046561005e-05
1.0,0.1428571428571427,0.0,2.1720356941075523e-14,-4.560031158638861e-05
1.0,0.1904761904761902,0.0,1.0078821970474999e-14,-5.8567888027349894e-05
1.0,0.2380952380952379,0.0,-4.506939811992147e-15,-7.048083280544994e-05
1.0,0.2857142857142856,0.0,2.9606196049414922e-15,-8.123166546733936e-05
1.0,0.3333333333333333,0.0,9.691861094531894e-16,-9.085440796135785e-05
1.0,0.380952380952381,0.0,-2.456845602030935e-16,-9.934671932316846e-05
1.0,0.4285714285714285,0.0,1.8583858013814403e-16,-0.00010677136051270234
1.0,0.4761904761904759,0.0,3.5698038510287e-15,-0.00011313472124138652
1.0,0.5238095238095233,0.0,2.1366324630326427e-16,-0.00011820358230423537
1.0,0.5714285714285708,0.0,-2.0747211180648862e-16,-0.00012241559951231117
1.0,0.6190476190476182,0.0,-1.3431319758246135e-16,-0.0001253824433689142
1.0,0.6666666666666656,0.0,-5.444630305629673e-15,-0.00012723285800593222
1.0,0.7142857142857131,0.0,-3.402772396059191e-14,-0.00012795939306422678
1.0,0.7619047619047604,0.0,-4.9344978923125524e-14,-0.00012769203940620136
1.0,0.8095238095238082,0.0,-1.8245393071096626e-14,-0.00012618647995533405
1.0,0.8571428571428561,0.0,-1.2018286130886187e-13,-0.0001236052234171841
1.0,0.9047619047619041,0.0,-1.1049989552494572e-13,-0.00011974764053306686
1.0,0.952380952380952,0.0,-3.0255420722069996e-14,-0.000115063150886134
0.9523809523809524,1.0,0.0,6.071324503712575e-09,-0.00010921030183631243
0.9047619047619049,1.0,0.0,2.655744516795546e-08,-0.00010900792681819544
0.8571428571428573,1.0,0.0,5.5177565765986965e-08,-0.00010919020910100043
0.8095238095238098,1.0,0.0,3.973986472433217e-09,-0.00010910858170950298
0.7619047619047621,1.0,0.0,1.638388778161676e-08,-0.00010925485085433838
0.7142857142857144,1.0,0.0,-3.161065172001008e-08,-0.00010906219254651831
0.6666666666666667,1.0,0.0,5.272259180052938e-09,-0.00010912776967751384
0.619047619047619,1.0,0.0,-3.809555228904638e-08,-0.000109121175743809
0.5714285714285715,1.0,0.0,-6.176366738559957e-08,-0.00010919216932816315
0.5238095238095242,1.0,0.0,-9.485227424550284e-09,-0.00010905367983342722
0.4761904761904767,1.0,0.0,3.2297444561976037e-08,-0.00010922909569202446
0.4285714285714292,1.0,0.0,-1.8013117397106593e-08,-0.0001090721284092891
0.3809523809523818,1.0,0.0,5.987345121144025e-08,-0.00010913111583731974
0.3333333333333344,1.0,0.0,1.6426824158786294e-08,-0.00010911840106081656
0.2857142857142869,1.0,0.0,-2.4945094480427945e-08,-0.0001091293689065213
0.2380952380952396,1.0,0.0,-2.4620973385426412e-08,-0.00010917976341386766
0.1904761904761918,1.0,0.0,-8.087934314750142e-09,-0.0001091466610526693
0.1428571428571439,1.0,0.0,-4.348527463312868e-08,-0.0001091566043356989
0.0952380952380959,1.0,0.0,-2.396430298636996e-08,-0.00010902592871565376
0.047619047619048,1.0,0.0,-7.957055868793573e-09,-0.00010923123689026054
0.0,0.9523809523809524,0.0,-1.2839486557926038e-13,-0.00011506628317929986
0.0,0.9047619047619049,0.0,1.4295033762209644e-13,-0.00011974564828307813
0.0,0.8571428571428573,0.0,-9.763273932753694e-14,-0.00012359494607466198
0.0,0.8095238095238098,0.0,6.70657129031006e-14,-0.00012616882211998327
0.0,0.7619047619047621,0.0,-5.311846367765576e-14,-0.00012769444277753263
