"X", "Y", "Z", "TimeStep0 - temperature field", "TimeStep1 - temperature field", "TimeStep2 - temperature field", "TimeStep3 - temperature field", "TimeStep4 - temperature field", "TimeStep5 - temperature field", "TimeStep6 - temperature field", "TimeStep7 - temperature field", "TimeStep8 - temperature field", "TimeStep9 - temperature field", "TimeStep10 - temperature field", "TimeStep11 - temperature field", "TimeStep12 - temperature field", "TimeStep13 - temperature field", "TimeStep14 - temperature field", "TimeStep15 - temperature field", "TimeStep16 - temperature field", "TimeStep17 - temperature field", "TimeStep18 - temperature field", "TimeStep19 - temperature field", "TimeStep20 - temperature field", "TimeStep21 - temperature field", "TimeStep22 - temperature field", "TimeStep23 - temperature field", "TimeStep24 - temperature field", "TimeStep25 - temperature field", "TimeStep26 - temperature field", "TimeStep27 - temperature field", "TimeStep28 - temperature field", "TimeStep29 - temperature field"
0.3333333333333333, 0.0, 0.0, 299.9999999999986, 299.9999999999986, 299.9999999999986, 299.9999999999986, 299.9999999999986, 299.9999999999986, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985, 299.9999999999985
0.380952380952381, 0.0, 0.0, 300.0000000000019, 300.00000000000205, 300.00000000000205, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021, 300.0000000000021
0.4285714285714285, 0.0, 0.0, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008
0.4761904761904759, 0.0, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0
0.5238095238095233, 0.0, 0.0, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057, 300.00000000000057
0.5714285714285708, 0.0, 0.0, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999, 299.9999999999999
0.6190476190476182, 0.0, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0
0.6666666666666656, 0.0, 0.0, 299.9999999999989, 299.9999999999989, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886, 299.99999999999886
0.7142857142857131, 0.0, 0.0, 300.00000000000114, 300.0000000000011, 300.0000000000013, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136, 300.00000000000136
0.7619047619047604, 0.0, 0.0, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983
0.8095238095238082, 0.0, 0.0, 299.9999999999996, 299.9999999999996, 299.9999999999996, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955, 299.99999999999955
0.8571428571428561, 0.0, 0.0, 299.9999999999983, 299.9999999999983, 299.99999999999824, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982, 299.9999999999982
0.9047619047619041, 0.0, 0.0, 300.00000000000006, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0
0.952380952380952, 0.0, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0
1.0, 0.04761904761904757, 0.0, 300.00000000000483, 300.000000000005, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506, 300.00000000000506
1.0, 0.09523809523809514, 0.0, 300.0, 300.0, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994, 299.99999999999994
1.0, 0.1428571428571427, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0
1.0, 0.1904761904761902, 0.0, 300.0000000000036, 300.0000000000039, 300.00000000000404, 300.00000000000415, 300.00000000000415, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426, 300.00000000000426
1.0, 0.2380952380952379, 0.0, 299.99999999999903, 299.99999999999903, 299.999999999999, 299.999999999999, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989, 299.9999999999989
1.0, 0.2857142857142856, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0
1.0, 0.3333333333333333, 0.0, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003, 300.0000000000003
1.0, 0.380952380952381, 0.0, 299.99999999999636, 299.9999999999963, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613, 299.99999999999613
1.0, 0.4285714285714285, 0.0, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008, 300.0000000000008
1.0, 0.4761904761904759, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0
1.0, 0.5238095238095233, 0.0, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074, 300.00000000000074
1.0, 0.5714285714285708, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0
1.0, 0.6190476190476182, 0.0, 299.99999999999966, 299.99999999999966, 299.99999999999966, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997, 299.9999999999997
1.0, 0.6666666666666656, 0.0, 300.00000000000045, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004, 300.0000000000004
1.0, 0.7142857142857131, 0.0, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983, 299.99999999999983
1.0, 0.7619047619047604, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0
1.0, 0.8095238095238082, 0.0, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097, 300.00000000000097
1.0, 0.8571428571428561, 0.0, 299.9999999999994, 299.9999999999993, 299.9999999999993, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994, 299.9999999999994
1.0, 0.9047619047619041, 0.0, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971, 299.9999999999971
1.0, 0.952380952380952, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0
0.9523809523809524, 1.0, 0.0, 270.19154676476296, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629, 270.1915467647629
0.9047619047619049, 1.0, 0.0, 241.04896511782218, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226, 241.04896511782226
0.8571428571428573, 1.0, 0.0, 213.22325217648708, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702, 213.22325217648702
0.8095238095238098, 1.0, 0.0, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613, 187.33598838727613
0.7619047619047621, 1.0, 0.0, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162, 163.9654524458162
0.7142857142857144, 1.0, 0.0, 143.6337035063923, 143.63370350639218, 143.63370350639207, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204, 143.63370350639204
