"X","Y","Z","TimeStep1 - u","TimeStep1 - v"
0.9030988799350652,0.4373163593108478,0.0,1.88900928353121e-08,-0.00017360167848922352
0.2051013279756507,0.2587725219934048,0.0,-2.685094929192875e-08,-0.00011408654439711904
0.2587725219934043,0.7948986720243494,0.0,-4.201026829651752e-09,-0.00024578090128000746
0.7436091192028318,0.7935581741400249,0.0,2.265259902113789e-08,-0.00024561518678872395
0.7388501546912529,0.2028059779844256,0.0,-1.2817483036977814e-08,-9.222164531014814e-05
0.2740705582055165,0.197890195297473,0.0,-1.3978400938293873e-08,-9.021695423207044e-05
0.1821230313414318,0.7160028461818913,0.0,-1.0443238074918866e-10,-0.00023529113362155248
0.8021098047025272,0.2740705582055165,0.0,-3.869729810032211e-08,-0.00011982707758924273
0.8009112169152327,0.7240148400067097,0.0,-3.3637649647676736e-09,-0.0002364597395556183
0.4919843088573715,0.4107455438400278,0.0,-2.0117250095514616e-08,-0.00016571238577270167
0.57016306137485,0.4502176251015571,0.0,4.801238016128071e-08,-0.00017722727093697513
0.5499636862978993,0.5763019862801373,0.0,-2.886324425357575e-09,-0.0002091144737720002
0.2428929266012408,0.6328501738615814,0.0,-1.8010178946375057e-08,-0.00022081831985700765
0.650152737372407,0.3537625629175897,0.0,-5.2293107410708415e-09,-0.00014761404629614738
0.184895065719098,0.07623373937026151,0.0,-6.352557685669286e-09,-3.7030664380090774e-05
0.07623373937026146,0.8151049342809021,0.0,-3.0443487854613525e-08,-0.0002480019712502588
0.5143854413342684,0.3023208224020741,0.0,-4.8963243003067286e-08,-0.00013000953406237437
0.4851827256030948,0.7015866407394444,0.0,1.849147553026059e-08,-0.00023295273792914715
0.3500379701394862,0.6549912099466619,0.0,-1.3472255177842785e-08,-0.00022500305555520222
0.7007113984741302,0.514556277800662,0.0,-1.5817002011701065e-08,-0.00019444141690907796
0.60889638047222,0.07952071692722767,0.0,4.032445287653785e-09,-3.856566017792754e-05
0.6088963804722197,0.9204792830727724,0.0,1.30375501724724e-08,-0.00025626653142342225
0.9204792830727723,0.6088963804722196,0.0,-7.170407971286867e-08,-0.00021606298807556648
0.07778480030679491,0.6065472562102564,0.0,2.2278105043012402e-08,-0.00021558604643686686
0.34898384031795,0.3543007328548129,0.0,9.883702798766337e-09,-0.00014784829930546224
0.2205041027980567,0.4985539289308527,0.0,-5.04992726558287e-08,-0.00019037967719529248
0.8107644956283568,0.3138034082827386,0.0,2.4197801332509317e-08,-0.0001340697451192326
0.3138491490725998,0.1892406105144238,0.0,3.2479726133701877e-08,-8.657469615913633e-05
0.6669822612775597,0.8234287725891045,0.0,5.5765378082286074e-09,-0.00024884741127123865
0.7371160807745867,0.1445147701420366,0.0,-2.1724479675758796e-08,-6.769287866747483e-05
0.1651151358820348,0.2643559605028069,0.0,6.2672186029549375e-09,-0.00011610035346656028
0.7036511593061302,0.09814706160309328,0.0,-2.7679306245045114e-08,-4.714651398062407e-05
0.7356328438664008,0.8361369479693337,0.0,-3.296565886442762e-10,-0.0002500001839374002
0.2665647909129809,0.8351017487863961,0.0,1.0995811984831573e-08,-0.00024991718810110815
0.5706478152605943,0.3038297050226778,0.0,3.2865601017026647e-09,-0.00013054614363511497
0.6963072865422366,0.569277002314875,0.0,1.173585747441102e-09,-0.00020750749772271938
0.2123867442991324,0.6721579769331487,0.0,2.996329963939625e-08,-0.00022807241302930263
0.3497941768475346,0.5353182640617267,0.0,-2.541219388361422e-08,-0.00019955567628759293
0.8637856101446736,0.9421575972478513,0.0,-1.0239877418383996e-09,-0.00025727099013308255
0.1362581855775611,0.05782520451744977,0.0,-1.2382864765868962e-08,-2.8344229450631887e-05
0.1326709251488183,0.9451594446320575,0.0,2.7019296050209288e-08,-0.0002573603005531949
0.9421747954825503,0.1362581855775609,0.0,-3.5658313938773224e-08,-6.415329636540956e-05
0.9451594446320577,0.8673290748511818,0.0,4.61096537200029e-08,-0.00025276151586401703
0.0548405553679423,0.1326709251488182,0.0,4.788390831690561e-08,-6.257078249771523e-05
0.0577934391654702,0.8637348405214312,0.0,-4.511972989232315e-08,-0.00025249287287585644
0.4014615372157421,0.6873706085859663,0.0,7.67104825178582e-09,-0.0002306870982624125
0.1549344792743477,0.2252665368169183,0.0,-1.201015577269013e-08,-0.00010115034824745716
0.2253806229745932,0.8447710977861227,0.0,-2.669670558485105e-08,-0.00025091686335211355
0.7727623557306763,0.1553894708826994,0.0,-4.70700340349161e-09,-7.247845206059278e-05
0.7761123802130676,0.8445615930077066,0.0,1.5469733509194018e-08,-0.00025088755209721326
0.2334692919289855,0.9403056633099545,0.0,-5.20856105490209e-08,-0.00025719326993991966
0.9383913652665513,0.7630764919367511,0.0,-4.7939214131432314e-08,-0.00024189356075435365
0.7673744154654716,0.05708449097273627,0.0,-1.5044241597315746e-08,-2.7899627402396097e-05
0.05977458084419157,0.2336396011418119,0.0,-3.685677887471612e-08,-0.00010442661801690066
0.2350726455811377,0.06331209758904555,0.0,4.7474260930455094e-08,-3.09194716140986e-05
0.9366879024109543,0.2350726455811378,0.0,2.6284136223152977e-08,-0.00010495732056205356
0.7673744154654716,0.9429155090272636,0.0,1.0075539217233801e-09,-0.00025727160854381804
0.06113623693591214,0.7631986918260361,0.0,5.349686640741862e-08,-0.0002419111838501627
0.3569765688105648,0.709408960446392,0.0,2.97502911326957e-08,-0.0002342268976562796
0.1395453359301647,0.5737294840140746,0.0,-8.271220099489513e-09,-0.0002084570509050439
0.5459744121877192,0.2526870454049972,0.0,-9.503405766087022e-09,-0.00011175757165644338
0.5109494557967541,0.3576694176019505,0.0,1.3535422230737682e-08,-0.00014895554998593563
0.2950344874538798,0.6514065341741888,0.0,-2.271765576273467e-08,-0.00022431752197797923
0.4567889730629284,0.7508668645669523,0.0,-2.6032298743991118e-08,-0.0002402764092505159
0.7480033106306377,0.5461167352259935,0.0,2.1597574683145557e-08,-0.00020214599038727288
0.9667589779732333,0.3187311976327591,0.0,8.672052696157028e-09,-0.00013577567660989518
0.4774197520391893,0.3349555979027237,0.0,-2.0871841990291056e-08,-0.0001413601515416217
0.187680714313829,0.5193288371296356,0.0,-2.7958363462270763e-08,-0.00019561987386486893
0.273365115261776,0.3245166198477784,0.0,-2.2945706546702323e-08,-0.00013778517494004525
0.6030329374579684,0.8344294807146715,0.0,-4.2781934447929185e-08,-0.0002498746044872185
