Element,Facet,X1,Y1,X2,Y2,time_step_0,time_step_1,time_step_2,time_step_3,time_step_4,time_step_5,time_step_6,time_step_7,time_step_8,time_step_9,time_step_10,time_step_11,time_step_12,time_step_13,time_step_14,time_step_15,time_step_16,time_step_17,time_step_18,time_step_19,time_step_20,time_step_21,time_step_22,time_step_23,time_step_24,time_step_25,time_step_26,time_step_27,time_step_28,time_step_29,time_step_30,time_step_31,time_step_32,time_step_33,time_step_34,time_step_35,time_step_36,time_step_37,time_step_38,time_step_39,time_step_40,time_step_41,time_step_42,time_step_43,time_step_44,time_step_45,time_step_46,time_step_47,time_step_48,time_step_49,time_step_50,time_step_51,time_step_52,time_step_53,time_step_54,time_step_55,time_step_56,time_step_57,time_step_58,time_step_59,time_step_60,time_step_61,time_step_62,time_step_63,time_step_64,time_step_65,time_step_66,time_step_67,time_step_68,time_step_69,time_step_70,time_step_71,time_step_72,time_step_73,time_step_74,time_step_75,time_step_76,time_step_77,time_step_78,time_step_79,time_step_80,time_step_81,time_step_82,time_step_83,time_step_84,time_step_85,time_step_86,time_step_87,time_step_88,time_step_89,time_step_90,time_step_91,time_step_92,time_step_93,time_step_94,time_step_95,time_step_96,time_step_97,time_step_98,time_step_99,time_step_100,time_step_101,time_step_102,time_step_103,time_step_104,time_step_105,time_step_106,time_step_107
0,0,0.8666666666666667,0.06666666666666668,0.9333333333333332,0.06666666666666668,-38.816255190204785,-99.06444551312931,-160.84115334262762,-215.4662196759933,-261.0206621077171,-298.13105980752675,-328.0824609365505,-352.16734993758,-371.50694139232513,-387.02744548260245,-399.4803068254353,-409.4709947680426,-417.486062434678,-423.9160979190992,-429.0745257297053,-433.212811644207,-436.5326986062001,-439.1960346811158,-441.3326611110186,-443.046741560111,-444.42184002999016,-445.52499466311286,-446.40998593319677,-447.1199585189061,-447.6895246709065,-448.1464516114448,-448.5130152287583,-448.8070860606871,-449.0430005107474,-449.23225976975647,-449.3840905165016,-449.5058947324633,-449.6036105597518,-449.6820017946315,-449.7448901298832,-449.7953414681834,-449.83581538955735,-449.8682850596707,-449.89433342467913,-449.9152303822777,-449.93199469116036,-449.94544363706467,-449.95623287670486,-449.96488840204063,-449.9718321831912,-449.9774027401231,-449.98187164602086,-449.98545676689247,-449.98833288287216,-449.99064020901915,-449.9924912310177,-449.99397618902617,-449.9951674770217,-449.9961231721188,-449.9968898659176,-449.99750493591563,-449.9979983677166,-449.9983942168772,-449.9987117816507,-449.99896654380564,-449.99917092338745,-449.9993348842138,-449.99946641962646,-449.99957194217797,-449.9996565962547,-449.99972450887213,-449.9997789908747,-449.9998226983433,-449.9998577620842,-449.9998858915082,-449.9999084579682,-449.99992656161294,-449.9999410850235,-449.99995273623847,-449.999962083272,-449.99996958180685,-449.9999755974072,-449.99998042334335,-449.99998429488716,-449.999987400782,-449.9999898924456,-449.9999918913496,-449.999993494944,-449.99999478140643,-449.999995813454,-449.9999966414006,-449.99999730560967,-449.99999783846323,-449.9999982659375,-449.9999986088735,-449.999998883989,-449.9999991046968,-449.9999992817565,-449.99999942380066,-449.9999995377537,-449.9999996291708,-449.9999997025092,-449.99999976134376,-449.9999998085432,-449.9999998464083,-449.99999987678507,-449.9999999011544,-449.9999999207045,-449.99999993638806,-449.99999994897024,-449.9999999590641,-449.9999999671616,-449.9999999736579
1,1,0.9333333333333332,0.06666666666666668,0.9333333333333332,0.13333333333333333,-12.938751730068278,-33.02148183770982,-53.61371778087594,-71.8220732253312,-87.00688736923915,-99.37701993584236,-109.36082031218365,-117.38911664586016,-123.83564713077517,-129.00914849420099,-133.16010227514522,-136.4903315893477,-139.1620208115595,-141.30536597303322,-143.02484190990197,-144.40427054806918,-145.51089953540026,-146.3986782270388,-147.1108870370064,-147.68224718670388,-148.14061334333022,-148.50833155437115,-148.8033286443991,-149.0399861729689,-149.229841556969,-149.3821505371484,-149.50433840958627,-149.60236202022924,-149.68100017024932,-149.744086589919,-149.79469683883403,-149.8352982441546,-149.86787018658416,-149.89400059821068,-149.91496337662795,-149.93178048939464,-149.94527179651928,-149.95609501989045,-149.96477780822656,-149.97174346075943,-149.97733156372033,-149.9818145456884,-149.98541095890184,-149.98829613401372,-149.9906107277305,-149.99246758004122,-149.9939572153405,-149.99515225563104,-149.99611096095757,-149.9968800696733,-149.9974970770061,-149.9979920630089,-149.99838915900744,-149.99870772403983,-149.99896328863943,-149.99916831197203,-149.99933278923902,-149.99946473895932,-149.99957059388373,-149.9996555146021,-149.99972364112938,-149.99977829473815,-149.99982213987568,-149.9998573140595,-149.9998855320851,-149.99990816962426,-149.99992633029174,-149.99994089944798,-149.9999525873616,-149.99996196383626,-149.99996948598957,-149.99997552053782,-149.9999803616747,-149.99998424541303,-149.99998736109086,-149.99998986060248,-149.99999186580254,-149.99999347444802,-149.9999947649626,-149.99999580026088,-149.99999663081542,-149.99999729711672,-149.99999783164822,-149.99999826046897,-149.99999860448492,-149.9999988804671,-149.99999910187015,-149.99999927948792,-149.99999942197937,-149.99999953629134,-149.99999962799654,-149.99999970156574,-149.99999976058572,-149.9999998079337,-149.9999998459181,-149.9999998763905,-149.9999999008365,-149.99999992044815,-149.99999993618133,-149.99999994880298,-149.99999995892856,-149.9999999670517,-149.99999997356838,-149.99999997879618,-149.9999999829903,-149.9999999863549,-149.99999998905403,-149.99999999121948
2,2,0.9333333333333332,0.13333333333333333,0.8666666666666667,0.13333333333333333,12.93875173006826,33.02148183770977,53.61371778087587,71.82207322533108,87.00688736923902,99.37701993584221,109.36082031218346,117.38911664586,123.83564713077499,129.00914849420082,133.16010227514508,136.49033158934745,139.16202081155927,141.30536597303302,143.02484190990168,144.404270548069,145.5108995354,146.39867822703854,147.1108870370062,147.68224718670362,148.14061334333,148.5083315543709,148.8033286443989,149.0399861729686,149.22984155696878,149.38215053714816,149.50433840958604,149.602362020229,149.6810001702491,149.7440865899188,149.7946968388338,149.83529824415442,149.8678701865839,149.89400059821048,149.9149633766277,149.93178048939438,149.94527179651908,149.95609501989009,149.96477780822633,149.97174346075917,149.9773315637201,149.9818145456882,149.98541095890158,149.98829613401347,149.99061072773034,149.99246758004097,149.99395721534026,149.99515225563073,149.99611096095734,149.996880069673,149.99749707700585,149.9979920630087,149.9983891590072,149.99870772403955,149.99896328863917,149.99916831197183,149.99933278923882,149.99946473895906,149.99957059388353,149.99965551460184,149.9997236411291,149.99977829473792,149.99982213987542,149.9998573140593,149.99988553208487,149.99990816962404,149.99992633029154,149.99994089944775,149.99995258736138,149.99996196383603,149.99996948598934,149.9999755205376,149.99998036167446,149.9999842454128,149.99998736109063,149.99998986060226,149.99999186580234,149.99999347444773,149.99999476496237,149.99999580026062,149.9999966308152,149.99999729711652,149.99999783164802,149.99999826046874,149.9999986044846,149.99999888046685,149.99999910186992,149.9999992794877,149.9999994219791,149.99999953629109,149.99999962799632,149.99999970156554,149.99999976058547,149.99999980793348,149.99999984591784,149.99999987639018,149.99999990083631,149.9999999204479,149.9999999361811,149.99999994880275,149.99999995892833,149.99999996705142,149.99999997356815,149.99999997879596,149.99999998299003,149.99999998635468,149.99999998905383,149.99999999121928
3,3,0.8666666666666667,0.13333333333333333,0.8666666666666667,0.06666666666666668,38.816255190204735,99.0644455131292,160.84115334262742,215.46621967599305,261.0206621077168,298.13105980752636,328.08246093655015,352.1673499375795,371.5069413923245,387.027445482602,399.4803068254348,409.47099476804186,417.48606243467736,423.9160979190985,429.0745257297048,433.21281164420645,436.53269860619935,439.1960346811151,441.332661111018,443.0467415601104,444.42184002998937,445.5249946631124,446.4099859331962,447.11995851890543,447.6895246709058,448.1464516114441,448.51301522875764,448.8070860606865,449.0430005107468,449.2322597697558,449.38409051650086,449.5058947324627,449.6036105597513,449.682001794631,449.74489012988266,449.7953414681828,449.83581538955667,449.8682850596701,449.8943334246785,449.91523038227723,449.93199469115984,449.9454436370642,449.9562328767044,449.96488840204,449.9718321831904,449.9774027401224,449.98187164602035,449.9854567668918,449.9883328828715,449.9906402090187,449.99249123101714,449.99397618902566,449.9951674770211,449.9961231721183,449.9968898659171,449.99750493591483,449.997998367716,449.9983942168767,449.99871178165006,449.99896654380507,449.9991709233868,449.99933488421317,449.999466419626,449.9995719421775,449.9996565962541,449.9997245088716,449.9997789908741,449.9998226983428,449.9998577620836,449.9998858915075,449.99990845796754,449.99992656161226,449.99994108502295,449.99995273623773,449.9999620832714,449.9999695818064,449.99997559740655,449.9999804233429,449.9999842948865,449.9999874007814,449.99998989244506,449.99999189134905,449.9999934949434,449.9999947814057,449.9999958134532,449.99999664140006,449.99999730560927,449.99999783846255,449.99999826593694,449.99999860887283,449.9999988839883,449.9999991046962,449.999999281756,449.9999994238,449.9999995377531,449.9999996291703,449.9999997025085,449.99999976134325,449.9999998085427,449.9999998464077,449.9999998767846,449.9999999011538,449.99999992070394,449.9999999363875,449.9999999489697,449.9999999590637,449.99999996716105,449.9999999736573
0,0,0.9333333333333332,0.06666666666666668,1.0,0.06666666666666668,-12.749864843497884,-32.72554582319564,-53.30878096397526,-71.55180618501909,-86.78126574611143,-99.1931403126342,-109.21238702751823,-117.26974833026337,-123.73979459354095,-128.9322236197382,-133.09838141886138,-136.44081406861002,-139.12229516567643,-141.27349632620997,-142.99927482108836,-144.3837596615434,-145.49444493870106,-146.385477741077,-147.10029712027696,-147.6737515652956,-148.13379784292027,-148.50286390894786,-148.79894229789562,-149.03646728428112,-149.22701857488542,-149.37988583696884,-149.50252158370796,-149.60090449560792,-149.6798308903269,-149.74314855050835,-149.79394430907678,-149.83469453707255,-149.86738587053233,-149.8936120620397,-149.9146516786041,-149.931530433762,-149.94507119268292,-149.95593408810578,-149.96464870282267,-149.97163988765024,-149.97724847355806,-149.98174788770055,-149.98535748340922,-149.9882532340044,-149.9905763117631,-149.9924399702848,-149.99393506577704,-149.99513448643543,-149.99609670585437,-149.99686863370448,-149.99748790265068,-149.9979847030031,-149.99838325453953,-149.99870298725818,-149.99895948861862,-149.99916526345527,-149.99933034360643,-149.99946277698274,-149.99956901991382,-149.9996542519053,-149.99972262814725,-149.9997774820866,-149.99982148793663,-149.9998567910499,-149.99988511250734,-149.99990783302343,-149.9999260602579,-149.9999406828168,-149.99995241357206,-149.99996182441575,-149.99996937414113,-149.9999754308088,-149.99998028969063,-149.99998418766464,-149.99998731476285,-149.99998982343627,-149.99999183598632,-149.9999934505282,-149.99999474577302,-149.99999578486631,-149.9999966184651,-149.99999728720874,-149.99999782369954,-149.9999982540923,-149.99999859936898,-149.99999887636278,-149.99999909857743,-149.99999927684618,-149.99999941986005,-149.9999995345909,-149.9999996266323,-149.9999997004712,-149.99999975970744,-149.9999998072291,-149.99999984535262,-149.99999987593677,-149.99999990047246,-149.99999992015586,-149.99999993594662,-149.99999994861471,-149.99999995877732,-149.99999996693026,-149.9999999734709,-149.99999997871785,-149.99999998292728,-149.99999998630423,-149.99999998901325,-149.9999999911866
1,1,1.0,0.06666666666666668,1.0,0.13333333333333333,-4.249954947832649,-10.9085152743986,-17.769593654658504,-23.85060206167315,-28.927088582037282,-33.06438010421155,-36.404129009172905,-39.08991611008796,-41.246598197847156,-42.97740787324626,-44.36612713962066,-45.48027135620354,-46.37409838855903,-47.09116544207018,-47.66642494036299,-48.127919887181356,-48.49814831290058,-48.7951592470259,-49.03343237342588,-49.22458385509875,-49.377932614306964,-49.50095463631619,-49.59964743263211,-49.67882242809393,-49.742339524962034,-49.79329527898984,-49.834173861236216,-49.866968165202856,-49.89327696344254,-49.91438285016968,-49.93131476969248,-49.94489817902441,-49.95579529017766,-49.96453735401343,-49.97155055953493,-49.977176811254225,-49.98169039756117,-49.98531136270215,-49.98821623427446,-49.990546629216965,-49.99241615785293,-49.993915962567065,-49.995119161136635,-49.99608441133501,-49.99685877058792,-49.99747999009516,-49.99797835525923,-49.998378162145386,-49.99869890195168,-49.998956211235075,-49.99916263421713,-49.99932823433458,-49.99946108484673,-49.999567662419615,-49.99965316287311,-49.999721754485314,-49.99977678120239,-49.99982092566115,-49.999856339971494,-49.99988475063533,-49.99990754271597,-49.999925827362425,-49.9999404959791,-49.99995226368351,-49.99996170416934,-49.99996927767469,-49.99997535341954,-49.99998022760583,-49.999984137857574,-49.99998727480548,-49.99998979138061,-49.99999181026983,-49.999993429897096,-49.99999472922178,-49.99999577158785,-49.99999660781232,-49.99999727866233,-49.999997816842956,-49.999998248591254,-49.99999859495564,-49.99999887282194,-49.99999909573649,-49.99999927456675,-49.999999418030995,-49.999999533123216,-49.99999962545449,-49.99999969952604,-49.99999975894897,-49.99999980662022,-49.99999984486388,-49.99999987554431,-49.99999990015729,-49.99999991990271,-49.99999993574325,-49.9999999484511,-49.99999995864582,-49.999999966824376,-49.999999973385506,-49.99999997864912,-49.99999998287179,-49.999999986259326,-49.999999988976974,-49.99999999115719,-49.99999999290617,-49.99999999430933,-49.99999999543498,-49.99999999633797,-49.99999999706243
2,2,1.0,0.13333333333333333,0.9333333333333332,0.13333333333333333,4.2499549478326735,10.908515274398663,17.769593654658607,23.850602061673282,28.92708858203745,33.064380104211736,36.40412900917313,39.08991611008819,41.246598197847405,42.97740787324653,44.36612713962092,45.48027135620382,46.3740983885593,47.09116544207046,47.66642494036329,48.12791988718163,48.498148312900845,48.79515924702618,49.03343237342616,49.22458385509904,49.37793261430728,49.50095463631647,49.5996474326324,49.678822428094215,49.74233952496232,49.79329527899014,49.83417386123652,49.866968165203154,49.89327696344282,49.91438285016997,49.93131476969278,49.94489817902472,49.95579529017797,49.964537354013736,49.97155055953522,49.97717681125452,49.981690397561465,49.98531136270242,49.98821623427474,49.99054662921726,49.99241615785322,49.99391596256737,49.99511916113692,49.996084411335296,49.996858770588204,49.997479990095464,49.99797835525954,49.99837816214567,49.99869890195198,49.99895621123536,49.999162634217434,49.99932823433488,49.99946108484702,49.99956766241991,49.9996531628734,49.9997217544856,49.99977678120267,49.99982092566144,49.99985633997178,49.999884750635616,49.99990754271627,49.999925827362716,49.999940495979395,49.999952263683824,49.99996170416964,49.99996927767499,49.99997535341983,49.999980227606116,49.99998413785786,49.99998727480578,49.9999897913809,49.99999181027011,49.999993429897394,49.99999472922208,49.99999577158815,49.999996607812605,49.999997278662605,49.99999781684326,49.99999824859154,49.99999859495595,49.999998872822225,49.99999909573678,49.99999927456704,49.9999994180313,49.99999953312352,49.99999962545478,49.99999969952635,49.99999975894927,49.99999980662052,49.99999984486417,49.99999987554462,49.999999900157604,49.99999991990301,49.99999993574355,49.999999948451396,49.99999995864611,49.999999966824674,49.99999997338581,49.999999978649406,49.999999982872076,49.99999998625961,49.99999998897727,49.999999991157466,49.99999999290647,49.9999999943096,49.99999999543529,49.99999999633826,49.999999997062716
3,3,0.9333333333333332,0.13333333333333333,0.9333333333333332,0.06666666666666668,12.749864843497912,32.725545823195716,53.30878096397538,71.55180618501926,86.78126574611163,99.19314031263441,109.21238702751849,117.26974833026364,123.73979459354123,128.93222361973852,133.0983814188617,136.44081406861034,139.12229516567677,141.27349632621025,142.9992748210887,144.3837596615437,145.49444493870138,146.38547774107735,147.1002971202773,147.6737515652959,148.1337978429206,148.50286390894826,148.79894229789602,149.03646728428146,149.2270185748857,149.37988583696918,149.5025215837083,149.60090449560826,149.67983089032722,149.7431485505087,149.79394430907712,149.83469453707292,149.86738587053262,149.89361206203998,149.91465167860446,149.9315304337624,149.94507119268317,149.95593408810606,149.964648702823,149.97163988765055,149.9772484735584,149.9817478877009,149.98535748340953,149.9882532340047,149.9905763117634,149.99243997028512,149.99393506577732,149.9951344864358,149.99609670585468,149.99686863370485,149.99748790265102,149.99798470300345,149.99838325453985,149.99870298725853,149.99895948861896,149.9991652634556,149.99933034360683,149.99946277698308,149.99956901991416,149.99965425190564,149.9997226281476,149.99977748208696,149.99982148793697,149.99985679105018,149.99988511250768,149.99990783302368,149.99992606025828,149.99994068281708,149.99995241357237,149.9999618244161,149.99996937414147,149.99997543080912,149.99998028969097,149.999984187665,149.99998731476322,149.99998982343664,149.99999183598666,149.99999345052854,149.99999474577342,149.99999578486663,149.99999661846545,149.99999728720908,149.99999782369989,149.99999825409262,149.99999859936932,149.99999887636312,149.99999909857775,149.9999992768466,149.9999994198603,149.99999953459132,149.9999996266326,149.99999970047156,149.99999975970775,149.99999980722941,149.9999998453529,149.9999998759371,149.9999999004728,149.9999999201562,149.999999935947,149.99999994861503,149.9999999587776,149.99999996693057,149.99999997347118,149.99999997871814,149.99999998292762,149.9999999863046,149.9999999890136,149.99999999118694
0,0,0.0,0.13333333333333333,0.06666666666666668,0.13333333333333333,-1275.73038339267,-1964.505986311026,-2457.6005240636364,-2838.089053908668,-3138.986257285531,-3379.065582655777,-3571.2625043601784,-3725.3247562166243,-3848.880187950165,-3947.988749206533,-4027.4934930501518,-4091.273941954937,-4142.440596933073,-4183.488256235894,-4216.4181639929975,-4242.835737329892,-4264.028883930386,-4281.030805439242,-4294.670372599325,-4305.6125355232425,-4314.390741514945,-4321.432941594367,-4327.0824538125125,-4331.614700547095,-4335.250635769954,-4338.167516893099,-4340.5075463395115,-4342.384804129235,-4343.890809455144,-4345.098982383816,-4346.068223196221,-4346.845783866664,-4347.469571668913,-4347.9699972138615,-4348.371457013383,-4348.693522847672,-4348.951895919496,-4349.1591723118845,-4349.3254570664785,-4349.458856819784,-4349.565875014115,-4349.651728950382,-4349.720604139489,-4349.7758583524055,-4349.820185316657,-4349.855746039648,-4349.884274161098,-4349.907160470628,-4349.925520710885,-4349.9402499717025,-4349.952066327113,-4349.961545842542,-4349.96915065889,-4349.9752515225955,-4349.980145860117,-4349.984072277903,-4349.987222194833,-4349.989749174185,-4349.991776410074,-4349.993402733352,-4349.994707429772,-4349.995754105287,-4349.9965937869265,-4349.997267410457,-4349.997807816059,-4349.998241349333,-4349.998589145687,-4349.998868160728,-4349.99909199687,-4349.9992715664675,-4349.999415623813,-4349.999531191916,-4349.9996239049015,-4349.999698282678,-4349.999757951266,-4349.999805819602,-4349.999844221349,-4349.999875028642,-4349.9998997433895,-4349.999919570465,-4349.999935476479,-4349.9999482368685,-4349.999958473723,-4349.999966686101,-4349.99997327438,-4349.999978559735,-4349.999982799842,-4349.999986201414,-4349.99998893028,-4349.999991119477,-4349.999992875728,-4349.999994284656,-4349.999995414953,-4349.9999963217215,-4349.999997049161,-4349.999997632741,-4349.999998100913,-4349.999998476492,-4349.9999987778,-4349.999999019516,-4349.999999213432,-4349.999999368997,-4349.9999994938025,-4349.999999593921,-4349.999999674241,-4349.999999738677,-4349.999999790368,-4349.999999831841
1,1,0.06666666666666668,0.13333333333333333,0.06666666666666668,0.2,-425.24346113088995,-654.835328770342,-819.2001746878788,-946.0296846362227,-1046.32875242851,-1126.3551942185925,-1190.4208347867261,-1241.7749187388742,-1282.9600626500549,-1315.9962497355116,-1342.4978310167173,-1363.7579806516453,-1380.813532311024,-1394.4960854119647,-1405.4727213309989,-1414.278579109964,-1421.3429613101284,-1427.010268479747,-1431.5567908664416,-1435.2041785077474,-1438.1302471716479,-1440.4776471981222,-1442.3608179375033,-1443.8715668490313,-1445.0835452566516,-1446.055838964366,-1446.8358487798373,-1447.4616013764114,-1447.9636031517146,-1448.366327461272,-1448.6894077320733,-1448.9485946222205,-1449.1565238896374,-1449.32333240462,-1449.4571523377952,-1449.5645076158905,-1449.6506319731652,-1449.7197241039614,-1449.7751523554934,-1449.8196189399278,-1449.8552916713716,-1449.883909650127,-1449.906868046496,-1449.9252861174689,-1449.9400617722195,-1449.9519153465494,-1449.9614247203656,-1449.9690534902088,-1449.9751735702946,-1449.980083323901,-1449.9840221090374,-1449.9871819475147,-1449.9897168862965,-1449.9917505075314,-1449.993381953372,-1449.9946907593005,-1449.9957407316108,-1449.9965830580616,-1449.997258803358,-1449.9978009111167,-1449.9982358099235,-1449.9985847017624,-1449.9988645956414,-1449.9990891368188,-1449.9992692720193,-1449.9994137831104,-1449.9995297152288,-1449.9996227202425,-1449.9996973322907,-1449.9997571888227,-1449.9998052079368,-1449.9998437306385,-1449.999874634967,-1449.9998994275593,-1449.999919317088,-1449.9999352732007,-1449.9999480737824,-1449.999958342881,-1449.9999665811295,-1449.999973190155,-1449.999978492159,-1449.9999827456224,-1449.999986157908,-1449.999988895367,-1449.9999910914594,-1449.9999928532445,-1449.9999942666134,-1449.9999954004709,-1449.9999963100934,-1449.9999970398258,-1449.9999976252427,-1449.9999980948853,-1449.9999984716512,-1449.9999987739068,-1449.9999990163867,-1449.9999992109133,-1449.9999993669712,-1449.999999492164,-1449.9999995926,-1449.9999996731715,-1449.9999997378104,-1449.9999997896655,-1449.9999998312674,-1449.99999986464,-1449.9999998914136,-1449.9999999128922,-1449.9999999301224,-1449.9999999439467
2,2,0.06666666666666668,0.2,0.0,0.2,425.24346113088967,654.8353287703417,819.2001746878785,946.0296846362223,1046.32875242851,1126.355194218592,1190.4208347867254,1241.774918738874,1282.9600626500544,1315.9962497355107,1342.4978310167173,1363.757980651645,1380.813532311024,1394.4960854119645,1405.4727213309986,1414.2785791099634,1421.3429613101275,1427.0102684797464,1431.5567908664416,1435.2041785077474,1438.1302471716476,1440.4776471981215,1442.3608179375033,1443.8715668490308,1445.0835452566507,1446.055838964366,1446.835848779837,1447.4616013764112,1447.9636031517146,1448.3663274612713,1448.6894077320724,1448.9485946222198,1449.1565238896371,1449.3233324046194,1449.4571523377942,1449.5645076158905,1449.6506319731643,1449.719724103961,1449.7751523554928,1449.8196189399273,1449.8552916713709,1449.8839096501267,1449.9068680464954,1449.925286117468,1449.940061772219,1449.9519153465487,1449.9614247203656,1449.9690534902084,1449.975173570294,1449.9800833239005,1449.9840221090371,1449.9871819475138,1449.9897168862958,1449.9917505075312,1449.9933819533717,1449.9946907592996,1449.9957407316103,1449.9965830580607,1449.9972588033575,1449.9978009111167,1449.9982358099235,1449.9985847017615,1449.998864595641,1449.9990891368186,1449.999269272019,1449.9994137831104,1449.9995297152286,1449.9996227202425,1449.99969733229,1449.9997571888214,1449.9998052079368,1449.9998437306378,1449.9998746349663,1449.9998994275586,1449.999919317088,1449.9999352732,1449.9999480737824,1449.9999583428805,1449.9999665811292,1449.9999731901544,1449.9999784921588,1449.9999827456222,1449.9999861579074,1449.9999888953664,1449.9999910914594,1449.999992853244,1449.9999942666134,1449.9999954004709,1449.9999963100927,1449.999997039825,1449.999997625242,1449.9999980948846,1449.9999984716508,1449.9999987739059,1449.9999990163865,1449.9999992109133,1449.9999993669705,1449.9999994921634,1449.9999995925996,1449.9999996731715,1449.99999973781,1449.9999997896653,1449.9999998312674,1449.9999998646397,1449.9999998914136,1449.9999999128918,1449.9999999301224,1449.9999999439462
3,3,0.0,0.2,0.0,0.13333333333333333,1275.7303833926696,1964.5059863110255,2457.600524063636,2838.089053908668,3138.9862572855304,3379.065582655777,3571.262504360177,3725.324756216623,3848.8801879501643,3947.988749206532,4027.493493050151,4091.2739419549357,4142.440596933072,4183.4882562358935,4216.418163992997,4242.83573732989,4264.028883930384,4281.030805439241,4294.670372599325,4305.6125355232425,4314.390741514943,4321.432941594366,4327.0824538125125,4331.614700547095,4335.250635769952,4338.167516893098,4340.5075463395115,4342.384804129234,4343.8908094551425,4345.0989823838145,4346.068223196219,4346.845783866661,4347.469571668911,4347.96999721386,4348.371457013383,4348.6935228476705,4348.951895919496,4349.1591723118845,4349.3254570664785,4349.458856819782,4349.565875014115,4349.651728950381,4349.7206041394875,4349.775858352405,4349.820185316657,4349.855746039647,4349.884274161098,4349.907160470627,4349.925520710884,4349.9402499717025,4349.952066327111,4349.961545842542,4349.969150658889,4349.9752515225955,4349.980145860114,4349.984072277899,4349.987222194832,4349.989749174184,4349.991776410073,4349.993402733351,4349.994707429772,4349.995754105286,4349.996593786924,4349.997267410456,4349.9978078160575,4349.998241349331,4349.998589145686,4349.9988681607265,4349.99909199687,4349.9992715664675,4349.999415623811,4349.999531191914,4349.9996239049,4349.999698282676,4349.999757951266,4349.9998058196015,4349.999844221347,4349.999875028642,4349.999899743388,4349.999919570464,4349.999935476476,4349.999948236867,4349.9999584737225,4349.9999666860995,4349.999973274379,4349.999978559734,4349.99998279984,4349.999986201413,4349.999988930278,4349.999991119475,4349.999992875727,4349.999994284655,4349.999995414953,4349.999996321719,4349.99999704916,4349.99999763274,4349.999998100912,4349.999998476491,4349.999998777799,4349.999999019515,4349.999999213431,4349.999999368996,4349.999999493802,4349.999999593921,4349.999999674241,4349.999999738676,4349.999999790367,4349.999999831839
0,0,0.06666666666666668,0.13333333333333333,0.13333333333333333,0.13333333333333333,-1032.429511543455,-1695.1182353296194,-2179.515836852641,-2554.9996552351136,-2852.359466324503,-3089.7357748944537,-3279.804589769265,-3432.1719674102446,-3554.3715404716545,-3652.393574151261,-3731.027037220979,-3794.108628572927,-3844.714670487655,-3885.3125966493512,-3917.881715448869,-3944.0098517004185,-3964.9708015570727,-3981.786446395189,-3995.276575584217,-4006.098853875417,-4014.780884003463,-4021.745928264562,-4027.33354324443,-4031.816133735296,-4035.412232890972,-4038.2971560541278,-4040.6115476482414,-4042.468237808777,-4043.9577430251866,-4045.152678958424,-4046.111300565661,-4046.88034211868,-4047.497295571234,-4047.992238349194,-4048.389299671144,-4048.707836884749,-4048.963379167131,-4049.168384595992,-4049.3328475000185,-4049.464785697708,-4049.570631378309,-4049.6555446808825,-4049.723665259004,-4049.7783140952038,-4049.8221554039587,-4049.8573265162254,-4049.8855420776067,-4049.908177639939,-4049.926336721565,-4049.940904605519,-4049.952591498464,-4049.961967154339,-4049.969488650727,-4049.975522672093,-4049.980363386228,-4049.9842467853578,-4049.987362191139,-4049.98986148438,-4049.991866509446,-4049.99347501439,-4049.9947654162793,-4049.9958006242,-4049.996631106109,-4049.99729734928,-4049.997831834084,-4049.9982606174767,-4049.998604603303,-4049.998880561399,-4049.9991019451454,-4049.999279547338,-4049.9994220263593,-4049.9995363282756,-4049.9996280254773,-4049.999701588357,-4049.999760603203,-4049.999807947085,-4049.9998459280932,-4049.999876397855,-4049.9999008418213,-4049.999920451668,-4049.999936183413,-4049.999948803998,-4049.999958928694,-4049.999967051097,-4049.9999735671895,-4049.99997879464,-4049.999982988291,-4049.9999863525927,-4049.99998905156,-4049.999991216773,-4049.999992953783,-4049.999994347277,-4049.999995465191,-4049.9999963620207,-4049.999997081493,-4049.999997658677,-4049.999998121721,-4049.999998493184,-4049.999998791192,-4049.99999903026,-4049.9999992220532,-4049.999999375914,-4049.999999499347,-4049.999999598372,-4049.999999677812,-4049.99999974154,-4049.999999792666,-4049.999999833681
