"X","Y","Z","TimeStep1 - temperature","TimeStep2 - temperature","TimeStep3 - temperature","TimeStep4 - temperature","TimeStep5 - temperature","TimeStep6 - temperature","TimeStep7 - temperature","TimeStep8 - temperature","TimeStep9 - temperature","TimeStep10 - temperature","TimeStep11 - temperature","TimeStep12 - temperature","TimeStep13 - temperature","TimeStep14 - temperature","TimeStep15 - temperature","TimeStep16 - temperature","TimeStep17 - temperature"
0.0,1.0,0.1666666666666662,300.0000000000008,299.99999999999983,300.0000000000008,299.9999999999958,299.9999999999939,300.0000000000086,299.99999999999744,299.9999999999959,300.0000000000094,299.99999999999415,299.99999999999545,299.9999999999938,300.0000000000007,299.9999999999834,300.0000000000056,299.99999999999164,299.9999999999962
0.0,1.0,0.2499999999999993,300.0000000000163,300.000000000001,299.9999999999996,300.0000000000178,300.0000000000061,299.9999999999996,299.999999999996,300.00000000000836,299.9999999999937,300.0000000000056,299.9999999999969,300.0000000000044,299.99999999999665,300.00000000000796,299.99999999999267,300.0000000000075,299.99999999999875
0.0,1.0,0.3333333333333324,299.9999999999694,299.999999999996,299.9999999999887,299.9999999999843,299.9999999999993,299.9999999999826,300.00000000001313,299.99999999999557,299.99999999999596,300.00000000000045,300.00000000001745,300.0000000000075,300.0000000000098,300.0000000000177,300.0000000000111,300.0000000000036,300.0000000000084
0.0,1.0,0.4166666666666654,299.9999999999981,299.99999999999966,299.999999999998,299.9999999999988,300.00000000000034,299.99999999999875,300.0000000000016,299.9999999999964,300.0000000000008,300.0000000000007,300.0000000000044,300.00000000000654,300.0000000000033,300.00000000000296,300.0000000000034,300.00000000000114,300.0000000000032
0.0,1.0,0.4999999999999986,300.00000000000887,300.00000000000733,300.000000000009,300.0000000000107,300.000000000002,300.00000000001046,299.9999999999969,299.9999999999931,300.0000000000004,300.00000000001046,300.0000000000028,300.0000000000182,300.0000000000057,299.9999999999998,300.0000000000014,300.0000000000018,300.00000000000574
0.0,1.0,0.5833333333333316,300.00000000001,300.0000000000093,299.99999999999494,299.9999999999962,299.999999999984,299.99999999997397,299.9999999999896,299.9999999999505,299.99999999999136,300.0000000000185,300.00000000002683,300.0000000000388,299.99999999999744,300.0000000000109,299.9999999999912,299.9999999999889,300.0000000000031
0.0,1.0,0.6666666666666646,299.99999999999955,299.9999999999856,300.0,300.0000000000033,300.00000000000864,300.00000000001637,300.00000000000944,300.00000000000915,299.9999999999997,299.99999999999477,299.9999999999969,300.0000000000169,300.0000000000123,300.0000000000011,300.00000000001427,300.0000000000088,300.0000000000117
0.0,1.0,0.7499999999999983,299.9999999999949,300.0000000000105,300.00000000000216,300.0000000000002,299.9999999999879,299.9999999999804,299.99999999998664,299.99999999998903,299.9999999999878,299.9999999999921,299.99999999998795,299.99999999997794,299.9999999999822,299.9999999999873,299.99999999998545,299.9999999999925,299.9999999999834
0.0,1.0,0.8333333333333321,300.00000000000733,299.99999999999574,300.00000000000915,300.00000000000205,299.9999999999993,300.00000000000244,300.0000000000092,299.9999999999996,300.00000000000216,300.0000000000095,300.00000000000244,300.0000000000109,300.0000000000094,300.00000000000824,300.0000000000054,300.00000000000045,300.0000000000024
0.0,1.0,0.9166666666666662,300.0,299.9999999999994,299.99999999999875,300.00000000000244,300.00000000000136,300.00000000000324,300.00000000000045,300.00000000000165,299.99999999999966,299.9999999999952,299.9999999999975,299.9999999999984,299.999999999996,299.9999999999973,300.00000000000165,300.0000000000008,300.0000000000031
0.0,0.08333333333333316,0.0,299.99999999999784,299.9999999999967,299.99999999999824,299.9999999999996,299.99999999999864,300.0000000000031,300.0000000000016,299.9999999999988,300.00000000000256,299.99999999999835,299.99999999999983,300.0000000000005,299.9999999999997,299.9999999999992,300.00000000000034,299.99999999999807,300.00000000000085
0.0,0.1666666666666662,0.0,300.0000000000012,300.00000000001125,300.00000000000307,299.99999999999164,299.9999999999952,299.99999999997755,299.99999999998766,299.9999999999964,299.99999999998676,299.99999999999596,299.99999999999375,299.99999999999187,299.999999999998,299.99999999999824,299.99999999999295,300.0000000000069,299.99999999998835
0.0,0.2499999999999993,0.0,299.9999999999927,299.99999999998647,299.99999999999295,300.0000000000037,300.0000000000002,300.000000000016,300.0000000000063,299.999999999998,300.00000000000813,299.9999999999988,300.0000000000018,300.00000000000296,299.99999999999704,299.99999999999585,300.0000000000014,299.99999999998875,300.00000000000534
0.0,0.3333333333333324,0.0,299.9999999999956,300.0000000000022,299.99999999999784,299.99999999998573,299.9999999999966,299.9999999999935,299.99999999999943,300.00000000000284,299.99999999999676,300.00000000000233,300.0000000000056,299.99999999999505,300.0000000000012,300.00000000000244,300.00000000000324,300.00000000000745,299.99999999999983
0.0,0.4166666666666654,0.0,300.00000000000205,299.99999999999676,300.0000000000028,300.000000000006,300.00000000000205,300.00000000000387,300.00000000000165,300.00000000000324,299.99999999999886,300.00000000000335,299.9999999999986,300.0000000000013,299.9999999999998,300.00000000000057,300.00000000000097,300.0000000000029,300.00000000000085
0.0,0.4999999999999986,0.0,300.0000000000006,300.0000000000006,299.99999999999915,300.0000000000004,300.0000000000013,300.000000000001,300.0000000000005,299.9999999999994,299.99999999999983,299.99999999999926,300.0000000000004,300.00000000000074,300.00000000000097,300.0000000000019,300.0000000000025,300.00000000000097,300.0000000000025
0.0,0.5833333333333316,0.0,299.99999999999176,299.9999999999929,299.9999999999934,299.9999999999928,299.9999999999922,299.9999999999936,299.9999999999893,299.99999999999216,300.0000000000008,299.9999999999959,299.9999999999937,299.9999999999951,299.9999999999948,299.9999999999923,299.99999999999216,299.999999999999,299.99999999999307
0.0,0.6666666666666646,0.0,299.99999999999955,300.000000000001,299.99999999999926,299.9999999999995,299.99999999999903,300.00000000000034,299.99999999999955,299.9999999999996,299.9999999999968,299.9999999999971,300.00000000000153,300.0000000000003,299.9999999999988,299.99999999999756,300.0,299.9999999999995,299.99999999999966
0.0,0.7499999999999983,0.0,299.99999999999613,300.0000000000067,300.0000000000013,300.0000000000047,300.0000000000046,300.00000000001626,300.00000000000057,300.00000000000574,300.0000000000138,300.000000000009,300.0000000000135,300.0000000000122,300.0000000000102,300.0000000000156,300.0000000000133,300.00000000000676,300.0000000000016
0.0,0.8333333333333321,0.0,300.000000000001,299.99999999999875,299.9999999999996,300.00000000000216,300.00000000000097,300.00000000000085,299.9999999999984,299.9999999999962,299.9999999999989,299.9999999999986,299.999999999999,299.9999999999958,299.9999999999964,299.9999999999969,299.9999999999964,299.9999999999986,299.9999999999972
0.0,0.9166666666666662,0.0,299.99999999999875,300.0000000000056,299.99999999999886,299.9999999999879,299.9999999999977,299.99999999999864,300.00000000001427,300.00000000001825,300.0000000000118,300.0000000000075,300.0000000000139,299.99999999999886,300.0000000000039,300.0000000000189,300.0000000000091,300.00000000000506,300.0000000000092
1.0,0.0,0.08333333333333316,350.00000000000165,350.00000000001205,349.9999999999927,350.00000000000466,350.0000000000061,350.00000000000256,350.0000000000136,350.00000000000546,350.00000000001774,350.00000000001125,350.0000000000023,350.00000000001097,350.00000000000387,350.00000000001194,349.99999999999926,350.00000000000466,350.0000000000038
1.0,0.0,0.1666666666666662,350.0000000000007,350.0000000000004,350.00000000000097,350.0000000000014,350.0000000000005,350.00000000000114,350.0000000000011,350.00000000000034,350.0000000000008,350.0000000000006,350.0000000000006,350.00000000000045,350.0000000000005,350.0000000000006,350.00000000000006,350.0000000000006,350.0000000000013
1.0,0.0,0.2499999999999993,349.9999999999996,350.000000000001,350.0000000000008,349.9999999999992,350.0000000000014,349.99999999999983,350.0000000000009,349.99999999999824,350.0000000000014,349.9999999999993,350.0000000000006,350.000000000002,349.99999999999955,350.0000000000005,350.0000000000005,350.00000000000153,350.00000000000125
1.0,0.0,0.3333333333333324,349.9999999999997,350.0000000000001,349.99999999999915,349.9999999999999,349.9999999999997,350.0,349.9999999999991,350.0000000000001,349.9999999999992,349.9999999999997,349.9999999999997,349.9999999999993,350.0,349.99999999999983,349.9999999999997,349.9999999999992,349.9999999999997
1.0,0.0,0.4166666666666654,349.99999999999983,350.00000000000006,350.0000000000003,350.0000000000016,350.00000000000114,350.0000000000008,349.9999999999995,349.9999999999985,349.9999999999997,349.9999999999988,349.9999999999987,350.0000000000013,349.9999999999992,350.0000000000003,349.9999999999997,349.99999999999983,349.99999999999875
1.0,0.0,0.4999999999999986,350.0000000000225,349.9999999999974,350.00000000000006,350.00000000000904,350.0000000000094,350.0000000000216,349.9999999999757,350.00000000002524,349.9999999999948,350.00000000002456,350.00000000001484,350.0000000000741,349.999999999977,350.00000000001256,349.9999999999963,349.9999999999572,350.00000000001586
1.0,0.0,0.5833333333333316,350.0000000000031,350.00000000000085,350.0000000000031,350.0000000000036,349.99999999999767,350.0000000000027,350.00000000001137,350.00000000000006,350.0000000000043,350.0000000000025,350.0000000000007,350.0000000000021,350.0000000000011,349.99999999999596,350.00000000000443,350.00000000000506,349.99999999999864
1.0,0.0,0.6666666666666646,349.99999999999335,350.00000000000125,350.0,349.99999999999244,350.0000000000024,349.9999999999879,350.00000000000944,349.9999999999999,349.9999999999887,349.99999999998556,349.99999999998914,349.9999999999824,350.00000000001506,349.9999999999797,350.00000000000506,349.99999999999295,349.9999999999818
1.0,0.0,0.7499999999999983,349.99999999999983,349.9999999999997,349.9999999999999,349.9999999999998,350.0000000000009,349.99999999999915,350.00000000000017,350.00000000000097,350.0000000000012,349.9999999999999,349.99999999999943,350.0000000000003,349.99999999999955,349.99999999999886,350.00000000000006,350.0000000000002,350.0000000000002
1.0,0.0,0.8333333333333321,349.99999999999926,349.999999999999,349.99999999999926,349.99999999999653,349.9999999999978,349.9999999999982,349.9999999999988,349.9999999999984,349.9999999999977,349.9999999999989,349.9999999999984,349.99999999999955,350.0000000000007,349.99999999999983,349.99999999999693,349.99999999999955,349.99999999999943
1.0,0.0,0.9166666666666662,350.0,350.0000000000093,349.9999999999977,350.00000000001006,350.00000000000875,349.9999999999888,349.9999999999949,350.0000000000024,350.0000000000073,350.0000000000022,350.0000000000094,349.999999999992,350.00000000000466,349.9999999999992,350.00000000000523,350.0000000000045,350.0000000000081
1.0,0.08333333333333316,1.0,350.0000000000059,350.0000000000041,350.0000000000026,350.0000000000039,350.00000000000483,349.9999999999998,350.00000000000045,350.00000000000693,349.9999999999994,350.00000000000114,350.00000000000165,350.0000000000015,350.00000000000176,349.9999999999998,349.99999999999784,350.000000000001,350.00000000000256
1.0,0.1666666666666662,1.0,349.99999999998346,349.9999999999891,349.9999999999995,349.9999999999946,349.9999999999961,350.00000000000017,350.0000000000028,349.99999999998863,350.00000000000193,349.99999999999693,349.99999999999875,349.9999999999976,350.00000000000176,350.00000000000716,350.0000000000145,350.00000000000017,349.99999999999665
1.0,0.2499999999999993,1.0,350.00000000000813,350.0000000000004,350.0000000000029,350.000000000005,349.9999999999994,350.0000000000024,350.0000000000058,350.0000000000101,350.0000000000048,350.00000000000875,350.00000000000676,350.0000000000056,350.0000000000064,350.0000000000044,349.9999999999994,350.00000000000523,350.0000000000057
1.0,0.3333333333333324,1.0,350.00000000000153,349.99999999999886,349.9999999999977,350.00000000000193,350.00000000000017,349.9999999999965,350.000000000006,350.0000000000035,350.00000000000165,350.00000000000466,350.0000000000046,349.9999999999985,350.0000000000017,349.99999999999915,349.9999999999969,350.00000000000387,350.0000000000065
1.0,0.4166666666666654,1.0,350.0000000000092,349.9999999999892,350.00000000002524,349.9999999999869,349.99999999999693,349.999999999986,349.99999999998875,349.9999999999736,349.9999999999884,349.99999999999153,349.9999999999845,349.99999999999557,349.9999999999977,349.999999999994,349.9999999999873,350.00000000000006,349.9999999999893
1.0,0.4999999999999986,1.0,349.9999999999997,349.99999999999983,350.0,349.9999999999996,350.0000000000002,350.00000000000034,349.9999999999996,349.9999999999999,349.9999999999997,350.0000000000002,350.0000000000002,349.99999999999983,350.00000000000045,350.0000000000002,349.99999999999966,350.00000000000006,350.00000000000006
1.0,0.5833333333333316,1.0,350.0000000000069,349.99999999999505,349.9999999999886,349.9999999999987,350.0000000000015,350.00000000000017,350.0000000000032,349.99999999999835,349.99999999999375,350.0000000000016,349.99999999999994,350.0000000000024,349.9999999999995,349.9999999999954,350.00000000000074,350.0000000000005,350.0000000000066
1.0,0.6666666666666646,1.0,349.9999999999877,350.0000000000012,350.0000000000082,349.9999999999904,349.9999999999962,349.9999999999952,349.99999999998886,349.9999999999942,350.0000000000033,349.99999999999443,349.9999999999943,349.99999999999784,349.9999999999977,350.0000000000044,349.99999999999545,349.9999999999957,349.999999999988
1.0,0.7499999999999983,1.0,350.0000000000016,349.99999999998585,349.9999999999997,349.99999999998687,350.00000000001586,350.00000000000074,350.0000000000071,350.0000000000093,349.999999999993,349.99999999999955,350.0000000000083,350.0000000000089,350.0000000000261,349.99999999999994,350.00000000003996,350.000000000033,350.000000000051
1.0,0.8333333333333321,1.0,350.00000000000273,349.9999999999905,350.00000000000426,349.99999999999915,350.0000000000025,350.00000000000347,350.0000000000094,350.0000000000123,350.00000000000136,350.00000000000097,349.99999999999665,350.00000000001023,350.00000000000347,349.99999999999574,349.9999999999988,349.9999999999989,350.0000000000011
1.0,0.9166666666666662,1.0,349.9999999999836,350.00000000000546,350.00000000001177,350.00000000000074,350.0000000000086,349.9999999999932,349.99999999997675,350.0000000000048,349.9999999999947,349.9999999999893,349.99999999999636,349.99999999999,349.9999999999962,349.99999999998124,349.99999999999807,349.9999999999844,349.99999999998727
1.0,1.0,0.08333333333333316,350.0,349.99999999999994,349.9999999999984,350.00000000000017,349.9999999999999,350.0000000000003,349.99999999999966,349.99999999999824,349.99999999999926,349.99999999999903,349.9999999999994,349.9999999999989,349.9999999999998,349.99999999999955,349.9999999999987,349.9999999999994,349.99999999999994
1.0,1.0,0.1666666666666662,349.99999999999875,349.9999999999738,350.00000000001063,349.99999999999,350.00000000001967,350.00000000000847,350.00000000000017,350.0000000000052,349.9999999999758,350.0000000000157,350.0000000000193,350.00000000002007,350.0000000000404,350.00000000001086,350.000000000017,350.0000000000312,350.00000000002274
1.0,1.0,0.2499999999999993,349.99999999999926,350.0000000000036,349.9999999999964,350.0000000000009,349.9999999999957,349.9999999999986,349.99999999999903,349.99999999999744,350.0000000000047,349.99999999999676,349.99999999999676,349.99999999999636,349.9999999999921,349.9999999999982,349.9999999999961,349.99999999999346,349.99999999999517
1.0,1.0,0.3333333333333324,350.0000000000009,350.0000000000032,349.99999999999824,349.9999999999986,349.9999999999972,350.00000000000006,350.0000000000006,349.9999999999986,350.000000000002,349.9999999999974,350.0000000000008,349.99999999999596,350.00000000000233,349.99999999999994,349.99999999999864,349.99999999999994,349.999999999995
1.0,1.0,0.4166666666666654,350.00000000000006,349.9999999999904,350.0000000000041,350.0000000000036,349.99999999999915,349.9999999999967,349.9999999999909,350.0000000000008,350.0000000000042,350.0000000000018,349.9999999999982,349.9999999999996,349.9999999999961,349.99999999998806,349.9999999999963,350.00000000000006,349.9999999999933
1.0,1.0,0.4999999999999986,349.9999999999972,349.9999999999979,349.99999999999767,349.99999999999886,349.99999999999955,350.00000000000034,350.00000000000074,349.99999999999756,350.00000000000085,350.0000000000014,349.99999999999926,350.00000000000074,349.99999999999926,350.0000000000002,349.9999999999994,349.999999999999,350.00000000000034
1.0,1.0,0.5833333333333316,350.0000000000066,350.0000000000013,349.9999999999934,349.99999999999864,350.00000000000114,350.0000000000045,350.0000000000015,350.0000000000072,350.00000000000483,350.00000000000375,350.00000000000136,350.0000000000026,350.0000000000067,349.99999999999835,350.0000000000048,350.00000000000773,350.0000000000043
1.0,1.0,0.6666666666666646,349.9999999999984,349.99999999999915,349.9999999999967,350.0000000000064,350.00000000000637,349.99999999999443,350.00000000000927,350.0000000000069,349.9999999999924,350.00000000000796,349.9999999999925,350.0000000000019,350.00000000000756,350.0000000000019,350.0000000000051,350.0000000000056,350.0000000000046
1.0,1.0,0.7499999999999983,350.0,349.9999999999993,349.999999999995,350.0000000000035,350.00000000000284,349.9999999999948,350.000000000005,350.00000000000375,349.9999999999988,350.0000000000036,349.99999999999727,350.0000000000018,350.00000000000284,349.99999999999903,350.0000000000053,350.00000000000176,350.0000000000035
1.0,1.0,0.8333333333333321,350.0000000000223,350.00000000000426,349.99999999999284,349.9999999999912,349.9999999999881,350.0000000000284,350.0000000000163,349.9999999999996,350.0000000000051,349.99999999999807,350.0000000000125,350.0000000000158,349.99999999999386,349.99999999998454,350.0000000000067,349.99999999999653,349.9999999999959
1.0,1.0,0.9166666666666662,349.999999999998,350.00000000000136,349.99999999999864,349.99999999999864,350.0000000000009,349.99999999999653,349.99999999999915,349.9999999999993,349.9999999999983,349.99999999999835,350.0000000000008,349.99999999999653,349.9999999999991,349.99999999999767,349.9999999999993,350.000000000005,350.0000000000018
1.0,0.08333333333333316,0.0,350.0000000000009,350.000000000005,349.9999999999975,349.99999999999756,350.000000000001,350.0000000000027,350.000000000005,350.00000000000455,350.00000000000495,350.0000000000034,350.0000000000056,350.000000000004,350.0000000000017,350.0000000000049,349.9999999999991,350.00000000000114,350.0
1.0,0.1666666666666662,0.0,349.99999999998875,350.0000000000024,350.0000000000097,349.9999999999953,349.9999999999991,350.0000000000007,349.9999999999731,349.9999999999831,349.9999999999894,349.9999999999905,349.9999999999937,349.9999999999916,350.00000000000506,349.9999999999886,350.00000000000193,349.99999999999875,350.0000000000015
1.0,0.2499999999999993,0.0,350.0000000000014,349.99999999999875,349.9999999999972,349.9999999999987,349.99999999999955,349.9999999999979,350.00000000000256,350.0000000000011,350.0000000000001,349.99999999999915,349.99999999999966,350.00000000000085,349.99999999999903,350.00000000000006,349.999999999998,349.99999999999864,349.9999999999983
