"X","Y","Z","TimeStep1 - u","TimeStep1 - v"
0.8160000000001423,0.7160000000001423,0.0,-0.00014501672753726495,-0.00011694594706531911
0.7880000000002022,0.6880000000002022,0.0,-0.0001443654464549269,-0.00011781906700932904
0.7600000000002581,0.6600000000002582,0.0,-0.00014371237509494845,-0.00011869853472908421
0.7320000000003327,0.6320000000003327,0.0,-0.0001430658607567203,-0.00011958049982154077
0.7040000000004116,0.6040000000004115,0.0,-0.00014242781558810403,-0.00012046503832887183
0.6760000000005122,0.5760000000005122,0.0,-0.0001418064683969035,-0.0001213424173716619
0.6480000000006136,0.5480000000006136,0.0,-0.0001412004895314104,-0.00012221057283097437
0.6200000000006939,0.5200000000006939,0.0,-0.00014061311971653529,-0.00012307209452552654
0.5920000000007686,0.4920000000007686,0.0,-0.0001400452547405142,-0.00012391634177070306
0.5640000000008596,0.4640000000008596,0.0,-0.00013949519071171362,-0.00012475165401356847
0.5360000000008729,0.4360000000008728,0.0,-0.00013897293127464042,-0.00012556371605040037
0.5080000000008191,0.408000000000819,0.0,-0.00013847220592392827,-0.00012635755804771954
0.4800000000007555,0.3800000000007555,0.0,-0.000137996975976237,-0.00012713113116334418
0.4520000000006745,0.3520000000006744,0.0,-0.0001375482999956107,-0.00012788229937205683
0.4240000000005977,0.3240000000005976,0.0,-0.0001371261580739373,-0.00012860842933984774
0.396000000000528,0.2960000000005281,0.0,-0.00013673140277965963,-0.00012930774233207225
0.3680000000004526,0.2680000000004525,0.0,-0.00013636418543262245,-0.00012998357837529963
0.3400000000003772,0.2400000000003772,0.0,-0.00013601685865509842,-0.0001306318102185001
0.3120000000003018,0.2120000000003017,0.0,-0.000135699828593845,-0.0001312477304480435
0.2840000000002264,0.1840000000002263,0.0,-0.00013540627130649598,-0.00013183984014868212
0.256000000000151,0.1560000000001509,0.0,-0.0001351259414140481,-0.00013239577117801286
0.2280000000000756,0.1280000000000755,0.0,-0.0001348091168546313,-0.00013294668121319815
-0.2388888888888137,0.1,0.0,-0.00013890439302982732,-0.0001338470195358671
-0.27777777777769,0.1,0.0,-0.00013950973724079793,-0.0001340942777642726
-0.3166666666665007,0.1,0.0,-0.0001400011985594005,-0.00013433164505187673
-0.3555555555552992,0.1,0.0,-0.00014040846513404062,-0.00013445039047139146
-0.3944444444440292,0.1,0.0,-0.00014069683719929144,-0.00013441614321517398
-0.4333333333328278,0.1,0.0,-0.00014097420558506835,-0.000134145763753237
-0.472222222221595,0.1,0.0,-0.00014114111475476557,-0.00013361638446830182
-0.5111111111103696,0.1,0.0,-0.0001413575898526905,-0.00013278659914912227
-0.5499999999991549,0.1,0.0,-0.00014149750166741104,-0.00013167146461141876
-0.5888888888881811,0.1,0.0,-0.00014171563460087645,-0.0001302415485501834
-0.6277777777771638,0.1,0.0,-0.00014191298462976046,-0.00012852543582138134
-0.6666666666662189,0.1,0.0,-0.00014221479435643668,-0.00012657227896284944
-0.7055555555552595,0.1,0.0,-0.00014255504440241777,-0.0001244086354892238
-0.7444444444441989,0.1,0.0,-0.0001430131097995842,-0.0001221390257122128
-0.7833333333331383,0.1,0.0,-0.00014358423359769434,-0.00011979876919785115
-0.8222222222220779,0.1,0.0,-0.00014427015561792523,-0.00011754038375644758
-0.8611111111110172,0.1,0.0,-0.00014516680677392483,-0.00011542156043434852
-0.9,0.1388888888888215,0.0,-0.000146078629567386,-0.00011300961841123216
-0.9,0.177777777777655,0.0,-0.00014533033666406438,-0.0001129142587423126
-0.9,0.2166666666664464,0.0,-0.00014444356037980594,-0.0001128314338559319
-0.9,0.2555555555552245,0.0,-0.00014349191305101352,-0.00011273386114169953
-0.9,0.294444444443952,0.0,-0.00014253033174391154,-0.0001126430899496803
-0.9,0.3333333333327482,0.0,-0.00014155370996139574,-0.00011256570777299255
-0.9,0.372222222221507,0.0,-0.00014056202412863995,-0.0001125083384239612
-0.9,0.4111111111102418,0.0,-0.00013954631253959552,-0.00011247689181002857
-0.9,0.4499999999990247,0.0,-0.00013849147147968572,-0.00011246934387430934
-0.9,0.4888888888880268,0.0,-0.00013739362731599736,-0.0001124793345449835
-0.9,0.5277777777770072,0.0,-0.00013623330092595447,-0.00011251521549185101
-0.9,0.5666666666659947,0.0,-0.00013500315220060243,-0.00011257319945369157
-0.9,0.6055555555550112,0.0,-0.00013370235703152273,-0.00011267288840614507
-0.9,0.6444444444440037,0.0,-0.00013230957693881145,-0.0001127756824946208
-0.9,0.6833333333330153,0.0,-0.00013081162648431757,-0.00011289794176325711
-0.9,0.7222222222219957,0.0,-0.00012921162728189543,-0.00011305143530297934
-0.9,0.7611111111110171,0.0,-0.00012750125617590864,-0.00011318771862176401
-0.8720000000000547,0.7720000000000546,0.0,-0.00012634830282336442,-0.00011451594172517862
-0.8440000000001093,0.7440000000001094,0.0,-0.00012704595481937905,-0.00011559276324460028
-0.8160000000001423,0.7160000000001423,0.0,-0.00012775241581689932,-0.00011662993174781132
-0.7880000000002022,0.6880000000002022,0.0,-0.0001284561860852579,-0.00011764002099653754
-0.7600000000002581,0.6600000000002582,0.0,-0.00012914212841731983,-0.0001186324264685534
-0.7320000000003327,0.6320000000003327,0.0,-0.00012980504460139694,-0.00011960863766877625
-0.7040000000004116,0.6040000000004115,0.0,-0.00013044660537882207,-0.00012056243486353505
-0.6760000000005122,0.5760000000005122,0.0,-0.00013106016912314898,-0.00012149439791403653
-0.6480000000006136,0.5480000000006136,0.0,-0.00013164650022157165,-0.00012240899967814285
-0.6200000000006939,0.5200000000006939,0.0,-0.00013220110396320103,-0.0001232910233770402
