Element,Facet,X1,Y1,X2,Y2,time_step_0 - q''x,time_step_0 - q''y,time_step_0 - q'',time_step_1 - q''x,time_step_1 - q''y,time_step_1 - q''
0,0,0.0,0.0,0.06666666666666668,0.0,99.99851543366422,0.002389294251824537,99.99851546220829,99.99851543396332,0.00238929425296191,99.99851546250738
0,1,0.06666666666666668,0.0,0.06666666666666668,0.06666666666666668,99.99858950676258,0.002463367350477145,99.99858953710392,99.99858950706208,0.0024633673516145185,99.9985895374034
0,2,0.06666666666666668,0.06666666666666668,0.0,0.06666666666666668,99.99866357986124,0.0023892942519796326,99.99866360840522,99.99866358016098,0.00238929425296191,99.99866360870499
0,3,0.0,0.06666666666666668,0.0,0.0,99.99858950676258,0.002315221153327025,99.9985895335642,99.99858950706208,0.002315221154154205,99.99858953386371
1,0,0.06666666666666668,0.0,0.13333333333333333,0.0,99.99800189840825,0.0026914393555695602,99.9980019346282,99.99800189874848,0.002691439356396741,99.99800193496843
1,1,0.13333333333333333,0.0,0.13333333333333333,0.06666666666666668,99.99807889786156,0.002768438809022108,99.99807893618356,99.99807889820131,0.0027684388094356984,99.99807893652331
1,2,0.13333333333333333,0.06666666666666668,0.06666666666666668,0.06666666666666668,99.99815589731493,0.0026914393555695602,99.99815593353485,99.99815589765436,0.002691439356396741,99.99815593387426
1,3,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.0,99.99807889786156,0.0026144399023238073,99.99807893203871,99.99807889820131,0.0026144399035645783,99.99807893237846
2,0,0.13333333333333333,0.0,0.2,0.0,99.99731525295559,0.0029674562128167393,99.99731529698576,99.99731525333151,0.0029674562126099442,99.99731529736167
2,1,0.2,0.0,0.2,0.06666666666666668,99.99737626193098,0.0030284651880911786,99.9973763077902,99.99737626230667,0.003028465187677588,99.99737630816588
2,2,0.2,0.06666666666666668,0.13333333333333333,0.06666666666666668,99.9974372709062,0.0029674562128167393,99.99743731493632,99.99743727128185,0.0029674562126099442,99.99743731531197
2,3,0.13333333333333333,0.06666666666666668,0.13333333333333333,0.0,99.99737626193098,0.0029064472374906013,99.99737630416928,99.99737626230667,0.0029064472373872036,99.99737630454496
3,0,0.2,0.0,0.26666666666666666,0.0,99.99637743448204,0.0030865870120153284,99.99637748211883,99.99637743488849,0.0030865870117568342,99.9963774825253
3,1,0.26666666666666666,0.0,0.26666666666666666,0.06666666666666668,99.99637599090624,0.0030851434362626352,99.9963760384985,99.99637599131295,0.0030851434362109366,99.99637603890523
3,2,0.26666666666666666,0.06666666666666668,0.2,0.06666666666666668,99.99637454733065,0.0030865870120153284,99.99637459496743,99.99637454773739,0.0030865870117568342,99.9963745953742
3,3,0.2,0.06666666666666668,0.2,0.0,99.99637599090624,0.0030880305877163225,99.99637603858764,99.99637599131295,0.0030880305874061297,99.99637603899434
4,0,0.26666666666666666,0.0,0.3333333333333333,0.0,99.995078485893,0.0027218400074571305,99.9950785229369,99.99507848632626,0.0027218400071986368,99.99507852337015
4,1,0.3333333333333333,0.0,0.3333333333333333,0.06666666666666668,99.99489755596646,0.0025409100807497788,99.99489758824923,99.9948975563996,0.002540910080439586,99.99489758868236
4,2,0.3333333333333333,0.06666666666666668,0.26666666666666666,0.06666666666666668,99.9947166260399,0.0027218400074571305,99.99471666308392,99.99471662647295,0.0027218400071986368,99.99471666351697
4,3,0.26666666666666666,0.06666666666666668,0.26666666666666666,0.0,99.99489755596646,0.0029027699339059885,99.994897598099,99.9948975563996,0.002902769933957687,99.99489759853212
5,0,0.3333333333333333,0.0,0.4,0.0,99.99884527087904,0.0028069784498495763,99.99884531027513,99.99884527117885,0.002806978449125793,99.99884531057495
5,1,0.4,0.0,0.4,0.06666666666666668,99.99895288879809,0.0029145963690606763,99.99895293127291,99.99895288909775,0.0029145963682334955,99.99895293157256
5,2,0.4,0.06666666666666668,0.3333333333333333,0.06666666666666668,99.99906050671714,0.0028069784497461786,99.99906054611314,99.99906050701665,0.0028069784490223956,99.99906054641266
5,3,0.3333333333333333,0.06666666666666668,0.3333333333333333,0.0,99.99895288879809,0.002699360530586777,99.99895292523122,99.99895288909775,0.0026993605300697893,99.99895292553087
6,0,0.4,0.0,0.4666666666666667,0.0,99.9983634233552,0.0032832674619380497,99.99836347725531,99.99836342369487,0.0032832674617829533,99.99836347759498
6,1,0.4666666666666667,0.0,0.4666666666666667,0.06666666666666668,99.99849394994202,0.0034137940488487353,99.99849400821286,99.99849395028194,0.00341379404905553,99.99849400855277
