Element,Facet,X1,Y1,X2,Y2,time_step_0 - q''x,time_step_0 - q''y,time_step_0 - q'',time_step_1 - q''x,time_step_1 - q''y,time_step_1 - q'',time_step_2 - q''x,time_step_2 - q''y,time_step_2 - q'',time_step_3 - q''x,time_step_3 - q''y,time_step_3 - q'',time_step_4 - q''x,time_step_4 - q''y,time_step_4 - q'',time_step_5 - q''x,time_step_5 - q''y,time_step_5 - q'',time_step_6 - q''x,time_step_6 - q''y,time_step_6 - q'',time_step_7 - q''x,time_step_7 - q''y,time_step_7 - q'',time_step_8 - q''x,time_step_8 - q''y,time_step_8 - q'',time_step_9 - q''x,time_step_9 - q''y,time_step_9 - q'',time_step_10 - q''x,time_step_10 - q''y,time_step_10 - q'',time_step_11 - q''x,time_step_11 - q''y,time_step_11 - q'',time_step_12 - q''x,time_step_12 - q''y,time_step_12 - q'',time_step_13 - q''x,time_step_13 - q''y,time_step_13 - q'',time_step_14 - q''x,time_step_14 - q''y,time_step_14 - q'',time_step_15 - q''x,time_step_15 - q''y,time_step_15 - q'',time_step_16 - q''x,time_step_16 - q''y,time_step_16 - q'',time_step_17 - q''x,time_step_17 - q''y,time_step_17 - q'',time_step_18 - q''x,time_step_18 - q''y,time_step_18 - q'',time_step_19 - q''x,time_step_19 - q''y,time_step_19 - q'',time_step_20 - q''x,time_step_20 - q''y,time_step_20 - q'',time_step_21 - q''x,time_step_21 - q''y,time_step_21 - q'',time_step_22 - q''x,time_step_22 - q''y,time_step_22 - q'',time_step_23 - q''x,time_step_23 - q''y,time_step_23 - q'',time_step_24 - q''x,time_step_24 - q''y,time_step_24 - q'',time_step_25 - q''x,time_step_25 - q''y,time_step_25 - q'',time_step_26 - q''x,time_step_26 - q''y,time_step_26 - q'',time_step_27 - q''x,time_step_27 - q''y,time_step_27 - q'',time_step_28 - q''x,time_step_28 - q''y,time_step_28 - q'',time_step_29 - q''x,time_step_29 - q''y,time_step_29 - q''
23,2,0.6,0.13333333333333333,0.5333333333333333,0.13333333333333333,-0.0,-50.821976835258035,50.821976835258035,-67.76263578034403,-0.0,67.76263578034403,-67.76263578034403,-0.0,67.76263578034403,-67.76263578034403,-33.88131789017201,75.76092996970436,-67.76263578034403,-67.76263578034403,95.83083854271088,-67.76263578034403,33.88131789017201,75.76092996970436,-67.76263578034403,-0.0,67.76263578034403,33.88131789017201,-33.88131789017201,47.91541927135544,-67.76263578034403,-0.0,67.76263578034403,-101.64395367051605,-33.88131789017201,107.14213466115419,-135.52527156068803,-67.76263578034403,151.52185993940873,-67.76263578034403,-67.76263578034403,95.83083854271088,-33.88131789017201,-101.64395367051605,107.14213466115419,-0.0,-33.88131789017201,33.88131789017201,-33.88131789017201,-33.88131789017201,47.91541927135544,67.76263578034403,-101.64395367051605,122.16082893331058,-0.0,-101.64395367051605,101.64395367051605,-67.76263578034403,-33.88131789017201,75.76092996970436,-67.76263578034403,-169.40658945086003,182.45648072149098,-67.76263578034403,-33.88131789017201,75.76092996970436,-67.76263578034403,-0.0,67.76263578034403,-135.52527156068803,-0.0,135.52527156068803,-101.64395367051605,-0.0,101.64395367051605,-0.0,-33.88131789017201,33.88131789017201,-67.76263578034403,-203.2879073410321,214.28426932230838,33.88131789017201,-0.0,33.88131789017201,-67.76263578034403,-0.0,67.76263578034403,-0.0,-33.88131789017201,33.88131789017201,-101.64395367051605,-33.88131789017201,107.14213466115419,-101.64395367051604,-0.0,101.64395367051604
23,3,0.5333333333333333,0.13333333333333333,0.5333333333333333,0.06666666666666668,50.821976835258035,-16.940658945086007,53.571067330577094,-0.0,33.88131789017201,33.88131789017201,-0.0,-0.0,0.0,33.88131789017201,-33.88131789017201,47.91541927135544,67.76263578034403,-33.88131789017201,75.76092996970436,-33.88131789017201,67.76263578034403,75.76092996970436,-0.0,-67.76263578034403,67.76263578034403,33.88131789017201,-67.76263578034403,75.76092996970436,-0.0,-33.88131789017201,33.88131789017201,-33.88131789017201,-0.0,33.88131789017201,-0.0,-0.0,0.0,-0.0,-101.64395367051605,101.64395367051605,33.88131789017201,-67.76263578034403,75.76092996970436,33.88131789017201,-33.88131789017201,47.91541927135544,33.88131789017201,-0.0,33.88131789017201,101.64395367051605,-67.76263578034403,122.16082893331058,101.64395367051605,-67.76263578034403,122.16082893331058,-33.88131789017201,-33.88131789017201,47.91541927135544,-33.88131789017201,-135.52527156068803,139.69625239630852,-33.88131789017201,-0.0,33.88131789017201,-0.0,-0.0,0.0,-0.0,33.88131789017201,33.88131789017201,-0.0,-0.0,0.0,33.88131789017201,-0.0,33.88131789017201,-0.0,-203.2879073410321,203.2879073410321,67.76263578034403,-0.0,67.76263578034403,-0.0,33.88131789017201,33.88131789017201,33.88131789017201,-67.76263578034403,75.76092996970436,-33.88131789017201,-0.0,33.88131789017201,-0.0,-0.0,0.0
24,0,0.6,0.06666666666666668,0.6666666666666666,0.06666666666666668,-33.88131789017201,-67.76263578034403,75.76092996970436,67.76263578034403,-33.88131789017201,75.76092996970436,-33.88131789017201,-33.88131789017201,47.91541927135544,33.88131789017201,-67.76263578034403,75.76092996970436,-0.0,-169.40658945086003,169.40658945086003,67.76263578034403,-67.76263578034403,95.83083854271088,-0.0,-0.0,0.0,-0.0,-33.88131789017201,33.88131789017201,-0.0,-0.0,0.0,67.76263578034403,-101.64395367051605,122.16082893331058,33.88131789017201,-135.52527156068803,139.69625239630852,-0.0,-67.76263578034403,67.76263578034403,-101.64395367051605,-203.2879073410321,227.28278990911312,33.88131789017201,-67.76263578034403,75.76092996970436,-101.64395367051605,-67.76263578034403,122.16082893331058,-67.76263578034403,-135.52527156068803,151.52185993940873,-135.52527156068803,-101.64395367051605,169.40658945086003,-0.0,-33.88131789017201,33.88131789017201,-0.0,-203.2879073410321,203.2879073410321,-67.76263578034403,-33.88131789017201,75.76092996970436,67.76263578034403,-33.88131789017201,75.76092996970436,-33.88131789017201,-33.88131789017201,47.91541927135544,-33.88131789017201,-33.88131789017201,47.91541927135544,-0.0,-67.76263578034403,67.76263578034403,-0.0,-203.2879073410321,203.2879073410321,67.76263578034403,-67.76263578034403,95.83083854271088,-33.88131789017201,-33.88131789017201,47.91541927135544,-0.0,-33.88131789017201,33.88131789017201,67.76263578034403,-67.76263578034403,95.83083854271088,-33.881317890172014,-33.881317890172014,47.91541927135544
24,1,0.6666666666666666,0.06666666666666668,0.6666666666666666,0.13333333333333333,-33.88131789017201,-33.88131789017201,47.91541927135544,33.88131789017201,-0.0,33.88131789017201,-33.88131789017201,-33.88131789017201,47.91541927135544,-0.0,-101.64395367051605,101.64395367051605,-33.88131789017201,-135.52527156068803,139.69625239630852,-0.0,-67.76263578034403,67.76263578034403,-0.0,-0.0,0.0,-33.88131789017201,-0.0,33.88131789017201,-0.0,-67.76263578034403,67.76263578034403,33.88131789017201,-67.76263578034403,75.76092996970436,67.76263578034403,-101.64395367051605,122.16082893331058,-0.0,-67.76263578034403,67.76263578034403,-67.76263578034403,-135.52527156068803,151.52185993940873,-0.0,-33.88131789017201,33.88131789017201,-67.76263578034403,-33.88131789017201,75.76092996970436,-67.76263578034403,-67.76263578034403,95.83083854271088,-101.64395367051605,-33.88131789017201,107.14213466115419,-33.88131789017201,-33.88131789017201,47.91541927135544,-0.0,-203.2879073410321,203.2879073410321,-33.88131789017201,-33.88131789017201,47.91541927135544,33.88131789017201,-0.0,33.88131789017201,33.88131789017201,-67.76263578034403,75.76092996970436,-33.88131789017201,-67.76263578034403,75.76092996970436,67.76263578034403,-67.76263578034403,95.83083854271088,-0.0,-135.52527156068803,135.52527156068803,-0.0,-33.88131789017201,33.88131789017201,-33.88131789017201,-0.0,33.88131789017201,-33.88131789017201,-33.88131789017201,47.91541927135544,67.76263578034403,-33.88131789017201,75.76092996970436,-33.881317890172014,-67.76263578034403,75.76092996970438
24,2,0.6666666666666666,0.13333333333333333,0.6,0.13333333333333333,-0.0,-67.76263578034403,67.76263578034403,67.76263578034403,-33.88131789017201,75.76092996970436,-67.76263578034403,-33.88131789017201,75.76092996970436,33.88131789017201,-67.76263578034403,75.76092996970436,-33.88131789017201,-169.40658945086003,172.76150106822743,-67.76263578034403,-67.76263578034403,95.83083854271088,-0.0,-0.0,0.0,-67.76263578034403,-33.88131789017201,75.76092996970436,-33.88131789017201,-0.0,33.88131789017201,-0.0,-101.64395367051605,101.64395367051605,67.76263578034403,-135.52527156068803,151.52185993940873,-33.88131789017201,-67.76263578034403,75.76092996970436,-67.76263578034403,-203.2879073410321,214.28426932230838,-33.88131789017201,-67.76263578034403,75.76092996970436,-67.76263578034403,-67.76263578034403,95.83083854271088,-67.76263578034403,-135.52527156068803,151.52185993940873,-67.76263578034403,-101.64395367051605,122.16082893331058,-33.88131789017201,-33.88131789017201,47.91541927135544,-0.0,-203.2879073410321,203.2879073410321,-67.76263578034403,-33.88131789017201,75.76092996970436,-0.0,-33.88131789017201,33.88131789017201,33.88131789017201,-33.88131789017201,47.91541927135544,-33.88131789017201,-33.88131789017201,47.91541927135544,67.76263578034403,-67.76263578034403,95.83083854271088,33.88131789017201,-203.2879073410321,206.09201093946103,-67.76263578034403,-67.76263578034403,95.83083854271088,-0.0,-33.88131789017201,33.88131789017201,-67.76263578034403,-33.88131789017201,75.76092996970436,67.76263578034403,-67.76263578034403,95.83083854271088,-33.881317890172014,-33.881317890172014,47.91541927135544
24,3,0.6,0.13333333333333333,0.6,0.06666666666666668,-33.88131789017201,-101.64395367051605,107.14213466115419,33.88131789017201,-67.76263578034403,75.76092996970436,-33.88131789017201,-0.0,33.88131789017201,-0.0,-67.76263578034403,67.76263578034403,-33.88131789017201,-135.52527156068803,139.69625239630852,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-33.88131789017201,-0.0,33.88131789017201,-0.0,-33.88131789017201,33.88131789017201,33.88131789017201,-101.64395367051605,107.14213466115419,67.76263578034403,-67.76263578034403,95.83083854271088,-0.0,-0.0,0.0,-67.76263578034403,-203.2879073410321,214.28426932230838,-0.0,-67.76263578034403,67.76263578034403,-67.76263578034403,-67.76263578034403,95.83083854271088,-67.76263578034403,-101.64395367051605,122.16082893331058,-101.64395367051605,-101.64395367051605,143.74625781406633,-33.88131789017201,-33.88131789017201,47.91541927135544,-0.0,-203.2879073410321,203.2879073410321,-33.88131789017201,-0.0,33.88131789017201,33.88131789017201,-0.0,33.88131789017201,33.88131789017201,-67.76263578034403,75.76092996970436,-33.88131789017201,-0.0,33.88131789017201,67.76263578034403,-67.76263578034403,95.83083854271088,-0.0,-203.2879073410321,203.2879073410321,-0.0,-33.88131789017201,33.88131789017201,-33.88131789017201,-67.76263578034403,75.76092996970436,-33.88131789017201,-33.88131789017201,47.91541927135544,67.76263578034403,-67.76263578034403,95.83083854271088,-33.881317890172014,-0.0,33.881317890172014
25,0,0.6666666666666666,0.06666666666666668,0.7333333333333333,0.06666666666666668,5.056139349718631,1.8496178868822817,5.383830555584751,9.18569645375139,3.5917799613266794,9.862956079748544,11.44059602981974,4.645288173101576,12.347709898142432,12.51076569988008,5.1796345366791385,13.540600885147429,12.991538298842954,5.4295065431514455,14.080469050156946,13.202709294647395,5.541799169460484,14.318626706273253,13.294568591589035,5.591265639919003,14.42247570608474,13.334353716425786,5.6128356323085065,14.467512324863252,13.351549911071773,5.622192267864572,14.486991783136926,13.358975238961325,5.626240081157183,14.495406061438961,13.362179937839255,5.627988793196166,14.499038262848178,13.363562716532028,5.628743720398685,14.500605654544652,13.364159290663519,5.629069505647736,14.501281910425758,13.364416655267535,5.629210069951139,14.501573657614939,13.364527679875824,5.6292707123045505,14.501699516214535,13.364575574032367,5.6292968733497,14.501753809878561,13.364596234594837,5.6293081589022504,14.501777231140672,13.364605147101484,5.629313027285229,14.501787334569993,13.364608991749892,5.629315127403041,14.501791692958864,13.364610650240051,5.629316033346315,14.501793573065358,13.364611365672939,5.629316424149039,14.501794384098421,13.364611674293391,5.6293165927320965,14.501794733958555,13.36461180742485,5.6293166654547795,14.501794884879825,13.364611864854488,5.6293166968255415,14.50179494998354,13.36461188962826,5.629316710358175,14.501794978067744,13.364611900315097,5.6293167161957625,14.501794990182589,13.364611904925114,5.629316718713981,14.50179499540863,13.364611906913776,5.6293167198003164,14.50179499766304,13.364611907771632,5.629316720268888,14.501794998635518,13.36461190814164,5.6293167204710475,14.501794999054987
25,1,0.7333333333333333,0.06666666666666668,0.7333333333333333,0.13333333333333333,4.862516021143879,1.6559945583075288,5.136767469238318,8.827890647254419,3.233974154829708,9.401608485466122,10.990612955726943,4.195305099008772,11.764104641508505,12.016203493649352,4.685072330448406,12.897249673567002,12.476711808789206,4.914680053097693,13.409788125988285,12.678920396666436,5.018010271479518,13.635814955831506,12.76686591953983,5.063562967869794,13.734356021928727,12.804952373917734,5.0834342898004525,13.777086392885124,12.821413530798221,5.092055887591014,13.795567334839332,12.82852128050561,5.095786122701466,13.803550067019069,12.831588873211794,5.097397728568708,13.806995930120001,12.832912483134642,5.098093487001293,13.808482900087109,12.833483527866388,5.098393742850599,13.809124455125895,12.833729878503034,5.098523293186629,13.809401231246348,12.833836151685906,5.098579184114621,13.809520631253172,12.833881996133472,5.0986032954507925,13.809572138739872,12.833901772488058,5.098613696795463,13.80959435809113,12.833910303565927,5.098618183749664,13.80960394304045,12.833913983674572,5.098620119327715,13.809608077768575,12.833915571186116,5.0986209542923735,13.809609861392998,12.833916256000517,5.098621314476609,13.809610630805974,12.833916551412878,5.098621469851583,13.809610962712199,12.833916678846686,5.09862153687661,13.809611105888575,12.83391673381852,5.0986215657895775,13.809611167651374,12.83391675753204,5.09862157826195,13.80961119429436,12.833916767761506,5.098621583642169,13.8096112057875,12.83391677217424,5.098621585963093,13.809611210745366,12.833916774077766,5.098621586964304,13.809611212884054,12.833916774898935,5.098621587396188,13.809611213806663,12.833916775253124,5.098621587582523,13.809611214204622
25,2,0.7333333333333333,0.13333333333333333,0.6666666666666666,0.13333333333333333,4.668892692569125,1.8496178868822817,5.021916496936231,8.470084840757448,3.5917799613266794,9.20017502552082,10.54062988163413,4.645288173101576,11.51883590093876,11.521641287418616,5.1796345366791385,12.632372377724959,11.96188531873545,5.4295065431514455,13.136447072199662,12.155131498685462,5.541799169460484,13.358845750474416,12.239163247490616,5.591265639919003,13.45583027742487,12.275551031409677,5.6128356323085065,13.497891574614725,12.291277150524659,5.622192267864572,13.51608448804038,12.298067322049892,5.626240081157183,13.523943112439175,12.30099780858434,5.627988793196166,13.527335470932119,12.30226224973725,5.628743720398685,13.528799367691054,12.302807765069243,5.629069505647736,13.529430971170273,12.303043101738524,5.629210069951139,13.529703454801776,12.303144623495967,5.6292707123045505,13.5298210032161,12.303188418234562,5.6292968733497,13.529871711989207,12.303207310381268,5.6293081589022504,13.529893586798918,12.303215460030355,5.629313027285229,13.52990302312227,12.303218975599249,5.629315127403041,13.529907093736973,12.303220492132173,5.629316033346315,13.529908849704453,12.30322114632808,5.629316424149039,13.529909607186903,12.303221428532364,5.6293165927320965,13.529909933946598,12.303221550268507,5.6293166654547795,13.529910074902878,12.303221602782552,5.6293166968255415,13.529910135708,12.30322162543582,5.629316710358175,13.52991016193786,12.303221635207903,5.6293167161957625,13.529910173252773,12.303221639423347,5.629316718713981,13.529910178133767,12.30322164124175,5.6293167198003164,13.529910180239284,12.303221642026232,5.629316720268888,13.5299101811476,12.303221642364585,5.6293167204710475,13.52991018153939
25,3,0.6666666666666666,0.13333333333333333,0.6666666666666666,0.06666666666666668,4.862516021143879,2.0432412154570354,5.274362209824353,8.827890647254419,3.949585767823653,9.671136490468802,10.990612955726943,5.095271247194387,12.11426276027884,12.016203493649352,5.674196742909879,13.288553535958679,12.476711808789206,5.944333033205197,13.820399153759437,12.678920396666436,6.065588067441452,14.055119388638873,12.76686591953983,6.118968311968218,14.157494079475322,12.804952373917734,6.1422369748165675,14.201897068811094,12.821413530798221,6.1523286481381305,14.221103780031875,12.82852128050561,6.156694039612898,14.229400540493273,12.831588873211794,6.1585798578236215,14.232982079533565,12.832912483134642,6.1593939537960765,14.2345276239801,12.833483527866388,6.159745268444872,14.235194457124464,12.833729878503034,6.159896846715647,14.235482139940288,12.833836151685906,6.159962240494488,14.23560624534965,12.833881996133472,6.159990451248598,14.235659782748135,12.833901772488058,6.1600026210090375,14.235682877779707,12.833910303565927,6.160007870820793,14.235692840481976,12.833913983674572,6.160010135478357,14.235697138164813,12.833915571186116,6.160011112400255,14.235698992084235,12.833916256000517,6.160011533821463,14.235699791820831,12.833916551412878,6.160011715612607,14.235700136807955,12.833916678846686,6.16001179403295,14.235700285627125,12.83391673381852,6.160011827861509,14.235700349824054,12.83391675753204,6.160011842454399,14.235700377517087,12.833916767761506,6.160011848749362,14.235700389463188,12.83391677217424,6.160011851464863,14.235700394616446,12.833916774077766,6.160011852636334,14.235700396839444,12.833916774898935,6.16001185314159,14.235700397798386,12.833916775253124,6.160011853359578,14.235700398212026
26,0,0.7333333333333333,0.06666666666666668,0.8,0.06666666666666668,3.6280879460770064,1.1819641534187897,3.8157648518267298,6.8556899603546775,2.3413249932649407,7.244465995268043,8.727389195164713,3.0608527388390403,9.248575114726387,9.65079707410084,3.4315429472202283,10.242722839366992,10.075375259882119,3.6064398040979397,10.70138283998973,10.264337678283503,3.685426778501151,10.905915757675912,10.347132493555858,3.720314225304364,10.995630440052151,10.383130987579367,3.7355484829683054,11.034660464818922,10.398722432079733,3.7421617110237086,11.051570136903178,10.405462066061805,3.7450237977487735,11.058880777635494,10.408372455214868,3.746260508964552,11.062038011483367,10.409628608725487,3.746794458913877,11.063400765087733,10.410170634305436,3.7470248949647154,11.063988801460376,10.410404484608632,3.747124322393837,11.064242505505517,10.410505369420656,3.7471672180668616,11.064351956029382,10.410548890338887,3.7471857233512846,11.064399172274287,10.410567664575641,3.7471937063336167,11.064419540648945,10.410575763407817,3.747197150054408,11.064428327167661,10.410579257065821,3.7471986356045175,11.064432117480113,10.410580764149193,3.7471992764375255,11.064433752533702,10.410581414269314,3.74719955287797,11.064434457857237,10.4105816947156,3.7471996721278287,11.06443476211697,10.410581815693376,3.7471997235693486,11.0644348933673,10.41058186788026,3.747199745760005,11.064434949985518,10.41058189039241,3.7471997553324985,11.064434974409236,10.410581900103614,3.7471997594618185,11.064434984945033,10.410581904292764,3.7471997612431234,11.064434989489904,10.410581906099884,3.7471997620115385,11.064434991450472,10.410581906879429,3.747199762343032,11.06443499229622,10.410581907215722,3.7471997624860442,11.06443499266107
26,1,0.8,0.06666666666666668,0.8,0.13333333333333333,3.487884407920016,1.0417606152617984,3.6401377477400767,6.588268282820778,2.0739033157310427,6.906978639710887,8.385154552126252,2.718618095800584,8.814856845908391,9.271313485602123,3.0520593587215066,9.760754073198818,9.678668380409128,3.209732924624946,10.197009711937751,9.859940380784808,3.2810294810024523,10.39151474847811,9.93935945829775,3.312541190046256,10.476821826155392,9.973888755417331,3.32630625080627,10.513932193979242,9.988843533932867,3.3322828128768425,10.530009681400434,9.99530788281332,3.3348696145002883,10.536960425945779,9.998099377726524,3.3359874314762035,10.53996220628246,9.999304211380474,3.3364700615688663,10.541257855847975,9.999824091761072,3.336678352420352,10.541816935124409,10.000048387594497,3.3367682253796933,10.542058145548943,10.000145150491745,3.3368069991379503,10.542162206132081,10.000186893238588,3.336823726250982,10.542207097177153,10.000204900398113,3.3368309421560878,10.542226462492481,10.00021266832798,3.3368340549745685,10.54223481631032,10.000216019241886,3.3368353977805807,10.542238419964878,10.000217464748749,3.3368359770370777,10.542239974498534,10.000218088306221,3.336836226914865,10.542240645087665,10.000218357293988,3.3368363347062164,10.542240934363779,10.000218473328845,3.3368363812048085,10.542241059150538,10.000218523383463,3.336836401263213,10.542241112980532,10.0002185449758,3.336836409915892,10.54224113620146,10.000218554290246,3.336836413648445,10.542241146218439,10.000218558308227,3.3368364152585848,10.542241150539484,10.000218560041507,3.336836415953165,10.542241152403498,10.000218560789207,3.3368364162528064,10.542241153207595,10.000218561111751,3.336836416382072,10.542241153554473
26,2,0.8,0.13333333333333333,0.7333333333333333,0.13333333333333333,3.347680869763024,1.1819641534187901,3.5502121719334334,6.3208466052868735,2.3413249932649403,6.740541857421678,8.04291990908779,3.0608527388390403,8.605659774407723,8.891829897103397,3.4315429472202283,9.531008651640114,9.281961500936124,3.6064398040979375,9.957972552956868,9.455543083286114,3.685426778501149,10.148382409998806,9.53158642303964,3.7203142253043615,10.231904889847034,9.564646523255288,3.7355484829683054,10.268241601336923,9.57896463578599,3.7421617110237104,10.283984527657095,9.585153699564827,3.7450237977487766,10.29079077087791,9.587826300238168,3.746260508964552,10.293730177373316,9.588979814035461,3.746794458913877,10.294998911671984,9.589477549216696,3.7470248949647207,10.295546378430648,9.58969229058035,3.747124322393837,10.295782579070504,9.589784931562829,3.7471672180668616,10.295884478459556,9.589824896138284,3.747185723351283,10.295928437196972,9.589842136220584,3.7471937063336163,10.295947400332716,9.589849573248133,3.7471971500544097,10.295955580659005,9.589852781417946,3.7471986356045193,10.295959109473284,9.589854165348287,3.7471992764375255,10.29596063172261,9.58985476234311,3.74719955287797,10.295961288385056,9.589855019872367,3.747199672127831,10.295961571653526,9.589855130964297,3.7471997235693486,10.295961693848733,9.589855178886662,3.747199745760007,10.295961746560794,9.589855199559183,3.7471997553324985,10.295961769299467,9.589855208476862,3.7471997594618185,10.295961779108426,9.58985521232369,3.747199761243122,10.295961783339736,9.589855213983133,3.7471997620115385,10.295961785165037,9.589855214698977,3.747199762343033,10.295961785952434,9.589855215007777,3.747199762486046,10.295961786292105
26,3,0.7333333333333333,0.13333333333333333,0.7333333333333333,0.06666666666666668,3.487884407920016,1.3221676915757907,3.7300757428849103,6.588268282820778,2.608746670798853,7.0859606376853606,8.385154552126252,3.4030873818775245,9.049409958209301,9.271313485602123,3.811026535718971,10.024029978220431,9.678668380409128,4.003146683570962,10.473862944879343,9.859940380784808,4.089824075999868,10.674506325130872,9.93935945829775,4.128087260562491,10.762526230958569,9.973888755417331,4.144790715130373,10.80082158808631,9.988843533932867,4.152040609170605,10.817413570978706,9.99530788281332,4.1551779809972835,10.824587000250624,9.998099377726524,4.156533586452927,10.827685007526156,9.999304211380474,4.157118856258911,10.829022204095562,9.999824091761072,4.157371437509114,10.829599213986716,10.000048387594497,4.157480419408,10.829848161077427,10.000145150491745,4.1575274369958,10.829955559478366,10.000186893238588,4.1575477204516105,10.830001890467667,10.000204900398113,4.157556470511167,10.830021876960163,10.00021266832798,4.157560245134274,10.830030498743223,10.000216019241886,4.157561873428477,10.83003421799249,10.000217464748749,4.157562575838,10.830035822391105,10.000218088306221,4.157562878841095,10.830036514490814,10.000218357293988,4.15756300954947,10.8300368130461,10.000218473328845,4.157563065933914,10.830036941835669,10.000218523383463,4.157563090256828,10.830036997392378,10.0002185449758,4.157563100749137,10.830037021358175,10.000218554290246,4.157563105275216,10.830037031696458,10.000218558308227,4.157563107227688,10.830037036156114,10.000218560041507,4.157563108069938,10.830037038079915,10.000218560789207,4.157563108433287,10.830037038909811,10.000218561111751,4.157563108590043,10.83003703926782
27,0,0.8,0.06666666666666668,0.8666666666666667,0.06666666666666668,2.7356249501332743,0.7051591404920652,2.82504748300116,5.378482260627623,1.4207183761479758,5.562958936771919,7.002343708617687,1.8745844377761107,7.248922970205302,7.833920331873902,2.1114994407231484,8.113491089187285,8.224952968642313,2.2241250364107157,8.520362874547478,8.401233705670855,2.275201881770431,8.703865312613226,8.479021256514763,2.2978127978148453,8.784858856135987,8.512972138715725,2.3076981433964097,8.820213452949162,8.527706609373087,2.3119921102315004,8.835558133661854,8.534082603060584,2.3138510767999367,8.842198407719065,8.536837495140464,2.314654476805254,8.845067538771579,8.538026878923915,2.3150013756499748,8.846306254843801,8.538540170634757,2.3151510932288053,8.846840838967431,8.538761641246149,2.3152156941856443,8.84707149720291,8.538857189192267,2.3152435651232013,8.847171009043787,8.538898408680168,2.3152555887812705,8.847213938587876,8.538916190305567,2.315260775676056,8.847232457918501,8.538923860987069,2.3152630132167538,8.847240446834473,8.538927169959642,2.315263978446458,8.847243893087084,8.538928597376053,2.315264394825137,8.84724537972309,8.53892921313022,2.3152645744412386,8.847246021023224,8.538929478751907,2.315264651923369,8.847246297664839,8.538929593334737,2.3152646853472945,8.847246417001399,8.538929642763026,2.3152646997655824,8.84724646848033,8.538929664085199,2.3152647059852614,8.847246490687096,8.538929673283018,2.315264708668294,8.847246500266516,8.538929677250781,2.315264709825689,8.847246504398889,8.538929678962354,2.3152647103249695,8.847246506181476,8.538929679700686,2.3152647105403465,8.84724650695044,8.538929680019208,2.315264710633252,8.847246507282174
27,1,0.8666666666666667,0.06666666666666668,0.8666666666666667,0.13333333333333333,2.637425981826901,0.6069601721856961,2.7063659139582885,5.185600629603036,1.2278367451233962,5.328980855887419,6.751444201124678,1.6236849302831107,6.943943516023767,7.5533821671240755,1.8309612759733345,7.772129782546218,7.930502464271695,1.9296745320401083,8.161893967421019,8.100518554804188,1.974486730903776,8.337685452644639,8.175543578028106,1.9943351193281973,8.415276903609438,8.208289201091809,2.0030152057725097,8.449146792624468,8.22250070712385,2.0067862079822705,8.463847160907388,8.228650425834651,2.0084188995740133,8.470208634192836,8.231307556549162,2.0091245382139595,8.472957305484124,8.232454734636972,2.009429231363044,8.474144015397838,8.232949812311167,2.0095607349052225,8.474656155815838,8.233163424156189,2.009617477095695,8.474877130266357,8.233255581649345,2.009641957580288,8.474972464287259,8.23329533849546,2.0096525185965737,8.475013591516689,8.233312489154311,2.0096570745248084,8.475031333349275,8.233319887648076,2.0096590398777767,8.475038986866302,8.233323079204546,2.0096598876913743,8.475042288434786,8.233324455970305,2.0096602534193986,8.475043712657325,8.233325049874951,2.0096604111859806,8.47504432703373,8.233325306071285,2.0096604792427586,8.475044592061098,8.233325416588249,2.009660508600816,8.475044706387559,8.233325464262602,2.009660521265169,8.475044755705234,8.233325484828185,2.0096605267282586,8.475044776979706,8.233325493699624,2.0096605290849094,8.475044786156943,8.233325497526598,2.009660530101515,8.475044790115833,8.23332549917744,2.0096605305400645,8.475044791823581,8.233325499889562,2.009660530729236,8.475044792560249,8.23332550019678,2.0096605308108337,8.475044792878055
27,2,0.8666666666666667,0.13333333333333333,0.8,0.13333333333333333,2.5392270135205286,0.7051591404920652,2.6353222269035497,4.992718998578448,1.4207183761479758,5.190923203351281,6.500544693631668,1.8745844377761107,6.765437763238622,7.272844002374251,2.1114994407231484,7.5731558660208025,7.636051959901072,2.2241250364107157,7.9533654330665575,7.799803403937517,2.275201881770431,8.124867798486752,7.872065899541447,2.2978127978148453,8.200571027710508,7.903606263467894,2.3076981433964097,8.2336178371943,7.9172948048746035,2.3119921102315004,8.247961235667098,7.92321824860871,2.3138510767999367,8.2541682936983,7.925777617957853,2.314654476805254,8.256850258804278,7.926882590350026,2.3150013756499748,8.258008172099105,7.927359453987568,2.3151510932288053,8.258507885641608,7.927565207066225,2.3152156941856443,8.258723498391896,7.927653974106415,2.3152435651232013,8.25881651927258,7.927692268310746,2.3152555887812705,8.258856648617707,7.9277087880030495,2.315260775676056,8.258873959975709,7.9277159143090845,2.3152630132167538,8.258881427793902,7.927718988449447,2.315263978446458,8.258884649255833,7.92772031456455,2.315264394825137,8.258886038922226,7.9277208866196816,2.3152645744412386,8.258886638391916,7.927721133390661,2.315264651923369,8.258886896988889,7.927721239841754,2.3152646853472945,8.258887008541429,7.9277212857621775,2.3152646997655824,8.258887056662498,7.927721305571167,2.3152647059852614,8.258887077420786,7.927721314116226,2.315264708668294,8.258887086375356,7.927721317802409,2.315264709825689,8.258887090238188,7.927721319392519,2.3152647103249695,8.258887091904505,7.927721320078441,2.3152647105403465,8.258887092623299,7.927721320374348,2.315264710633252,8.258887092933385
