"X","Y","Z","TimeStep1 - temperature","TimeStep2 - temperature","TimeStep3 - temperature","TimeStep4 - temperature","TimeStep5 - temperature","TimeStep6 - temperature","TimeStep7 - temperature","TimeStep8 - temperature","TimeStep9 - temperature","TimeStep10 - temperature","TimeStep11 - temperature","TimeStep12 - temperature","TimeStep13 - temperature","TimeStep14 - temperature","TimeStep15 - temperature","TimeStep16 - temperature","TimeStep17 - temperature"
0.0,0.0,0.0,64.35277872400391,75.69218249728944,78.3267953259317,78.95724199254673,79.10872371439403,79.14514285150275,79.15389947162629,79.15600494039604,79.15651118672407,79.15663291040647,79.15666217808624,79.15666921531249,79.15667090736837,79.15667131421242,79.15667141203551,79.15667143555645,79.15667144121196
0.03333333333333333,0.0,0.0,61.080964425484645,72.39665780236949,75.02771527241234,75.65735038909739,75.80863833150697,75.84501092117684,75.85375635083352,75.85585912898138,75.8563647283684,75.85648629649822,75.85651552677626,75.85652255500936,75.85652424490326,75.85652465122722,75.8565247489254,75.85652477241618,75.85652477806443
0.06666666666666667,0.0,0.0,57.92938167108302,69.17772369823562,71.79817607467918,72.42538876775053,72.57609826152009,72.61233190211229,72.62104392700073,72.62313867334655,72.62364234154384,72.62376344533138,72.62379256396156,72.62379956534964,72.6238012487886,72.62380165356078,72.62380175088566,72.62380177428648,72.62380177991346
0.1,0.0,0.0,54.89697428438967,66.0382558397267,68.64123060066007,69.264446246146,69.41420119102541,69.45020553662621,69.45886243657527,69.46094392874447,69.46144441006895,69.46156474759357,69.46159368198082,69.46160063906883,69.46160231185607,69.4616027140672,69.46160281077627,69.46160283402928,69.46160283962024
0.13333333333333333,0.0,0.0,51.98429942586034,62.98287544159581,65.56178396989414,66.17948680274888,66.32792501478232,66.36361305807846,66.37219391540975,66.37425712397292,66.37475320913362,66.37487248962947,66.37490116986075,66.37490806583871,66.37490972393249,66.37491012261049,66.37491021847006,66.37491024151886,66.37491024706064
0.16666666666666666,0.0,0.0,49.193260490569116,60.01763592767714,62.56626527009979,63.177018222457676,63.32379612746472,63.359085325732195,63.36757029591066,63.369610449457504,63.37010099120214,63.370218938819626,63.37024729856881,63.37025411748895,63.370255757054665,63.37025615127764,63.37025624606614,63.370256268857325,63.3702562743374
0.2,0.0,0.0,46.526658405475935,57.14949163644609,59.66207367944466,60.26453355888321,60.409329781428944,60.44414291740405,60.45251343595865,60.45452607084771,60.45500999592484,60.45512635260748,60.45515432982669,60.45516105676989,60.45516267422026,60.455163063125894,60.4551631566358,60.45516317911959,60.45516318452569
0.23333333333333334,0.0,0.0,43.98751528416088,54.38549335202897,56.85674159945431,57.44966720438648,57.592184477295916,57.626450116795695,57.63468900929824,57.63666999609918,57.63714631161534,57.63726083862863,57.63728837591542,57.637294997079714,57.637296589096266,57.63729697188644,57.63729706392574,57.637297086056236,57.63729709137723
0.26666666666666666,0.0,0.0,41.578160835654124,51.731698195746105,54.15680149676762,54.739052062559765,54.87901683212586,54.91266922825975,54.920760687261925,54.92270622520913,54.92317401729575,54.92328649490566,54.923313539426665,54.92332004210852,54.92332160563673,54.923321981577104,54.92332207196947,54.92332209370373,54.923322098929674
0.3,0.0,0.0,39.29914189010595,49.191864074557955,51.56642855729202,52.13695036973254,52.274109576949,52.3070878960078,52.31501729490427,52.31692386714074,52.31738229019266,52.31749251507878,52.31751901794676,52.31752539039175,52.31752692260539,52.31752729101623,52.317527379598296,52.31752740089732,52.31752740601847
0.3333333333333333,0.0,0.0,37.148102158639695,46.76610204212791,49.086038032982486,49.64383834473864,49.77795317346952,49.81019999220052,49.81795352392195,49.819817810626255,49.82026606641371,49.820373846647115,49.820399761713944,49.82040599282592,49.82040749105682,49.82040785129691,49.82040793791421,49.8204079587409,49.82040796374845
0.36666666666666664,0.0,0.0,35.11884565248833,44.44973990805325,46.711099254553716,47.25520868043852,47.38604555205963,47.41750469344605,47.42506885012091,47.42688760339615,47.427324910982826,47.42743005879194,47.42745534090926,47.427461419832554,47.42746288147073,47.42746323291221,47.427463317414094,47.42746333773201,47.427463342617386
0.4,0.0,0.0,33.20080255266018,42.23265932242667,44.431438163033214,44.960865013237395,45.08818465463538,45.11879856085017,45.126159502197524,45.1279293942072,45.12835495343462,45.12845727642671,45.12848187933507,45.12848779494673,45.12848921731764,45.12848955931779,45.12848964154944,45.12848966132151,45.12848966607555
0.43333333333333335,0.0,0.0,31.37904549144528,40.099287693077436,42.23121741161181,42.744899260752035,42.86844511381839,42.89815206108251,42.905294944799046,42.907012406764565,42.90742535954165,42.907524651394105,42.907548525484266,42.9075542658564,42.907555646092064,42.90755597796093,42.90755605775666,42.90755607694303,42.907556081556244
0.4666666666666667,0.0,0.0,29.63488338677992,38.029285541255625,40.089638206447916,40.58639686936251,40.70588432026638,40.73461583087058,40.74152419042777,40.74318526302613,40.743584657357246,40.74368068916869,40.743703779402885,40.743709331301865,40.74371066622046,40.743710987193076,40.74371106436881,40.74371108292533,40.74371108738712
0.5,0.0,0.0,27.946942224887632,35.99883093171438,37.98226454791418,38.4607704397836,38.5758783010187,38.603557096921655,38.61021234957772,38.61181256464812,38.61219732619038,38.612289839641996,38.61231208390914,38.612317432400715,38.612318718411274,38.61231902762426,38.6123191019725,38.612319119849076,38.612319124147376
0.5333333333333333,0.0,0.0,26.292570940509968,33.9823162056159,35.88278073416295,36.34153159602104,36.45189703637103,36.47843582164836,36.484816975747464,36.486351285914495,36.48672020105657,36.486808904343214,36.48683023248048,36.486835360694606,36.48683659374083,36.48683689021887,36.48683696150513,36.4868369786455,36.48683698276668
