"X","Y","Z","TimeStep1 - temperature","TimeStep2 - temperature","TimeStep3 - temperature","TimeStep4 - temperature","TimeStep5 - temperature","TimeStep6 - temperature","TimeStep7 - temperature","TimeStep8 - temperature","TimeStep9 - temperature","TimeStep10 - temperature","TimeStep11 - temperature","TimeStep12 - temperature","TimeStep13 - temperature","TimeStep14 - temperature","TimeStep15 - temperature","TimeStep16 - temperature","TimeStep17 - temperature","TimeStep18 - temperature","TimeStep19 - temperature","TimeStep20 - temperature","TimeStep21 - temperature","TimeStep22 - temperature","TimeStep23 - temperature","TimeStep24 - temperature","TimeStep25 - temperature","TimeStep26 - temperature","TimeStep27 - temperature","TimeStep28 - temperature","TimeStep29 - temperature","TimeStep30 - temperature","TimeStep31 - temperature","TimeStep32 - temperature","TimeStep33 - temperature","TimeStep34 - temperature","TimeStep35 - temperature","TimeStep36 - temperature","TimeStep37 - temperature","TimeStep38 - temperature","TimeStep39 - temperature","TimeStep40 - temperature","TimeStep41 - temperature","TimeStep42 - temperature","TimeStep43 - temperature","TimeStep44 - temperature","TimeStep45 - temperature","TimeStep46 - temperature","TimeStep47 - temperature","TimeStep48 - temperature","TimeStep49 - temperature","TimeStep50 - temperature","TimeStep51 - temperature","TimeStep52 - temperature","TimeStep53 - temperature","TimeStep54 - temperature","TimeStep55 - temperature","TimeStep56 - temperature","TimeStep57 - temperature","TimeStep58 - temperature","TimeStep59 - temperature","TimeStep60 - temperature","TimeStep61 - temperature","TimeStep62 - temperature","TimeStep63 - temperature","TimeStep64 - temperature","TimeStep65 - temperature","TimeStep66 - temperature","TimeStep67 - temperature","TimeStep68 - temperature","TimeStep69 - temperature","TimeStep70 - temperature","TimeStep71 - temperature","TimeStep72 - temperature","TimeStep73 - temperature","TimeStep74 - temperature","TimeStep75 - temperature","TimeStep76 - temperature","TimeStep77 - temperature","TimeStep78 - temperature","TimeStep79 - temperature","TimeStep80 - temperature","TimeStep81 - temperature","TimeStep82 - temperature","TimeStep83 - temperature","TimeStep84 - temperature","TimeStep85 - temperature","TimeStep86 - temperature","TimeStep87 - temperature","TimeStep88 - temperature"
0.26666666666666666,0.8333333333333334,0.0,12.06862606858797,22.228991774099658,29.889718918710667,35.67362118502578,40.065659274618945,43.40993671183191,45.959130762982525,47.90302917595797,49.38556415159242,50.516291100898044,51.37870955649959,52.03649000468574,52.53819080278178,52.92084716722839,53.212706241486735,53.43531256577313,53.605098539566804,53.73459745338609,53.8333686791108,53.90870332676132,53.96616246121591,54.00998760987924,54.04341386444602,54.068908689414314,54.08835406576879,54.10318541534806,54.114497561039286,54.123125544585605,54.12970626782832,54.13472550762695,54.138553775011374,54.141473665623224,54.14370072040522,54.14539933643619,54.146694902420435,54.147683054650834,54.14843673670356,54.14901158399844,54.14945003070318,54.14978444214532,54.15003950396113,54.150234044343655,54.15038242390536,54.150495595751984,54.150581914020584,54.150647750566684,54.15069796532278,54.150736265049545,54.150765476962256,54.15078775743048,54.150804751157196,54.15081771258816,54.15082759851213,54.150835138689914,54.15084088972348,54.1508452761436,54.150848621747656,54.15085117350199,54.1508531197724,54.150854604228975,54.150855736451554,54.15085660001872,54.150857258677455,54.150857761048684,54.15085814421656,54.150858436465846,54.15085865936976,54.15085882938272,54.15085895905477,54.15085905795806,54.1508591333934,54.15085919092936,54.150859234813076,54.15085926828402,54.15085929381296,54.15085931328432,54.15085932813552,54.15085933946277,54.15085934810227,54.15085935469179,54.15085935971776,54.150859363551156,54.15085936647492,54.150859368704964,54.15085937040584,54.15085937170314,54.150859372692636,54.15085937344732
0.3,0.8333333333333334,0.0,10.758932158404377,20.367122039686567,27.776290328690834,33.41392356900812,37.706245142700595,40.97756100001699,43.4719192723423,45.374208021028636,46.82506325711027,47.931642487307734,48.775647000855244,49.41938384491823,49.91037360375131,50.28486053337861,50.57048864753354,50.78834250802763,50.954503690817845,51.08123790960107,51.177900451186794,51.25162676631891,51.30785919570721,51.35074871364258,51.38346134528217,51.4084118767945,51.42744211042447,51.44195682294001,51.45302746366387,51.46147124688769,51.46791147712443,51.47282356029895,51.47657009733664,51.479427650695584,51.48160715969738,51.483269511679055,51.48453741839959,51.48550447439604,51.48624206595942,51.486804640739344,51.487233726969066,51.48756099900314,51.48781061545982,51.48800100256588,51.488146214346486,51.48825697006766,51.488341445512525,51.48840587650276,51.488455019215266,51.48849250127449,51.488521089537,51.48854289433563,51.488559525260314,51.48857220997541,51.48858188484307,51.48858926404431,51.48859489229807,51.48859918507171,51.48860245924989,51.48860495652638,51.488606861245536,51.48860831401017,51.488609422060755,51.48861026719147,51.48861091178838,51.4886114034344,51.48861177842197,51.48861206443195,51.48861228257707,51.48861244896039,51.48861257586407,51.488612672655854,51.4886127464807,51.4886128027883,51.48861284573514,51.488612878491516,51.48861290347541,51.4886129225311,51.48861293706521,51.48861294815065,51.48861295660571,51.48861296305456,51.48861296797321,51.48861297172476,51.48861297458613,51.48861297676856,51.48861297843312,51.48861297970272,51.488612980671085,51.48861298140965
0.3333333333333333,0.8333333333333334,0.0,9.62476900680139,18.707255322462522,25.865085033972022,31.353559985909296,35.543417126898696,38.73956021295638,41.17736893328156,43.036734073260455,44.45490564647838,45.53657098935273,46.361577070042145,46.99082447634419,47.47076314196297,47.83682126909904,48.11602059802709,48.328971109679635,48.49139241859696,48.61527416649208,48.70976107566388,48.781827995584536,48.83679477344232,48.87871895545831,48.910695307469645,48.93508426483948,48.953686175444496,48.967874198036405,48.978695666290044,48.98694940104452,48.993244677785164,48.998046202236914,49.00170841408406,49.00450165105453,49.00663210475272,49.00825704134352,49.0094964106508,49.010441700632285,49.01116269085193,49.011712603478784,49.01213203204928,49.01245193800731,49.01269593622107,49.01288203818892,49.01302398161505,49.013132244501584,49.01321481861518,49.01327779942474,49.01332583605757,49.013362474489284,49.01339041930138,49.013411733328454,49.013427989932566,49.01344038914641,49.013449846256975,49.013457059370815,49.01346256094665,49.01346675710068,49.01346995758527,49.01347239865433,49.013474260503,49.01347568056953,49.013476763680686,49.01347758978961,49.01347821987825,49.01347870045857,49.01347906700607,49.0134793465787,49.01347955981391,49.01347972245236,49.013479846499735,49.013479941112976,49.01348001327623,49.0134800683165,49.0134801102967,49.01348014231582,49.01348016673739,49.013480185364145,49.013480199571156,49.01348021040709,49.01348021867184,49.01348022497553,49.0134802297835,49.013480233450615,49.01348023624758,49.013480238380865,49.01348024000797,49.01348024124902,49.013480242195556,49.01348024291752
0.36666666666666664,0.8333333333333334,0.0,8.655922746533735,17.248304554991652,24.159973188536032,29.499015054077006,33.58531298382088,36.705242242385985,39.08565624430646,40.90144004200029,42.286422871855336,43.342788196588245,44.14850109896649,44.7630341972654,45.23175024045918,45.589248732224554,45.8619194861041,46.06989053705958,46.228513920097754,46.34949891974027,46.44177642532456,46.51215819213111,46.56583967242741,46.60678353413129,46.63801217763985,46.66183084385238,46.67999778280338,46.69385404443887,46.70442247245137,46.71248320871584,46.71863128192484,46.723320531509955,46.726897109231764,46.729625031464906,46.73170566840025,46.73329260882114,46.73450299774413,46.73542618384846,46.736130315030636,46.73666736895656,46.737076989957124,46.737389415499486,46.73762770826132,46.737809458575065,46.737948082913796,46.73805381427078,46.73813445753976,46.7381959656583,46.73824287904232,46.73827866075133,46.738305952125124,46.73832676776265,46.73834264423582,46.73835475351671,46.73836398949007,46.73837103393842,46.73837640686996,46.738380504904626,46.738383630551716,46.73838601454082,46.73838783285359,46.73838921971447,46.73839027749902,46.73839108429091,46.73839169964608,46.7383921689889,46.73839252696538,46.73839280000069,46.73839300824979,46.738393167085235,46.73839328823202,46.73839338063289,46.73839345110874,46.73839350486198,46.73839354586056,46.73839357713099,46.73839360098148,46.738393619172726,46.73839363304749,46.73839364363005,46.73839365170155,46.738393657857856,46.738393662553385,46.738393666134726,46.73839366886631,46.73839367094971,46.738393672538784,46.738393673750785,46.7383936746752,46.738393675380294
0.4,0.8333333333333334,0.0,7.836176943745784,15.976962866948545,22.649532631221952,27.839633359575604,31.82164172462879,34.86453324062605,37.1868567587307,38.95851113424661,40.30988263740291,41.34062443406154,42.1267970950262,42.726427362173844,43.18377697074301,43.5326061330565,43.7986646446277,44.00159241990399,44.156369204082814,44.27442033165842,44.36446011862511,44.43313513591639,44.48551484667452,44.52546582458372,44.555937177188056,44.57917824356775,44.596904636402236,44.61042488533525,44.62073703022094,44.62860229458632,44.63460127774867,44.63917681358708,44.642666659723,44.645328430165286,44.64735861190155,44.6489070692053,44.650088106340355,44.650988905291086,44.651675961375524,44.65219999180741,44.65259967954726,44.65290452880722,44.653137042997834,44.653314385887974,44.65344964860296,44.65355281598705,44.653631503666325,44.6536915202203,44.653737295960305,44.653772209967094,44.65379883952832,44.65381915038908,44.65383464185968,44.65384645749195,44.65385546949404,44.65386234311536,44.65386758575395,44.65387158441175,44.65387463426228,44.65387696043995,44.65387873465884,44.653880087888496,44.653881120021886,44.65388190724919,44.65388250768204,44.65388296564337,44.653883314938966,44.653883581353206,44.653883784552285,44.653883939535994,44.65388405774496,44.653884147905124,44.653884216671955,44.65388426912169,44.653884309126056,44.65388433963817,44.65388436291031,44.65388438066039,44.65388439419871,44.653884404524646,44.6538844124004,44.65388441840743,44.65388442298909,44.65388442648359,44.65388442914891,44.6538844311818,44.653884432732355,44.65388443391496,44.65388443481696,44.653884435504956
0.43333333333333335,0.8333333333333334,0.0,7.143870177250265,14.868622281439285,21.307899398989605,26.348369379894255,30.22435079027993,33.18858070734358,35.45149908558903,37.17800156814778,38.49497670819345,39.49949485081814,40.265669182973184,40.850047131983345,41.29576372052293,41.63572021707967,41.895011396202904,42.09277760520381,42.24361756796568,42.358666009021796,42.44641559130159,42.51334382697575,42.56439123496777,42.60332604082232,42.63302234013411,42.65567225897755,42.67294777261061,42.68612412760544,42.696173978199546,42.703839185838824,42.70968558202181,42.71414473693806,42.71754581718385,42.72013988423366,42.72211842733545,42.72362749889394,42.724778495789835,42.725656382492424,42.72632596297976,42.72683666444932,42.72722618594209,42.72752328121669,42.72774988129868,42.727922713388395,42.72805453563211,42.72815507890489,42.72823176512577,42.72829025513025,42.72833486654262,42.728368892495105,42.72839484472082,42.72841463896522,42.72842973640292,42.728441251498985,42.72845003427653,42.72845673306404,42.72846184235364,42.72846573930367,42.728468711579815,42.728470978590046,42.72847270768084,42.72847402649047,42.72847503237105,42.72847579957486,42.72847638473541,42.72847683104827,42.728477171459375,42.72847743109725,42.72847762912786,42.72847778016948,42.728477895371725,42.72847798323865,42.728478050256356,42.728478101371984,42.728478140358845,42.728478170094846,42.72847819277504,42.728478210073675,42.72847822326765,42.72847823333092,42.728478241006364,42.72847824686059,42.7284782513257,42.72847825473135,42.72847825732887,42.728478259310045,42.72847826082115,42.72847826197367,42.72847826285276,42.72847826352324
0.4666666666666667,0.8333333333333334,0.0,6.554650885173843,13.891849278123075,20.09998423267868,24.987425437623926,28.753551888697334,31.635890573290364,33.83686095006881,35.51625132679225,36.79732957135661,37.77447814150467,38.51977975261971,39.088238368090146,39.521813165053146,39.852508939330264,40.10473680623289,40.2971156991987,40.443846656880275,40.555761083705555,40.64112029520555,40.70622535072141,40.755882185360875,40.793756375102404,40.82264372281311,40.84467663925104,40.86148155369382,40.87429897394883,40.88407505835268,40.891531459435754,40.89721859498152,40.90155627885282,40.90486471087735,40.90738811340863,40.909312759370145,40.91078072257905,40.911900365373484,40.91275433772075,40.913405678285315,40.91390246782706,40.91428137843422,40.914570380589375,40.91479080789889,40.91495893190039,40.91508716319786,40.91518496758925,40.91525956481445,40.91531646150313,40.915359857663965,40.915392956721526,40.9154182019873,40.9154374570202,40.91545214319132,40.91546334460667,40.91547188813414,40.91547840444118,40.91548337454952,40.91548716534343,40.915490056652345,40.915492261907346,40.91549394389628,40.915495226780436,40.915496205260034,40.91549695156456,40.915497520784875,40.915497954939795,40.91549828607781,40.91549853864295,40.91549873127904,40.91549887820616,40.915498990270216,40.91549907574356,40.91549914093565,40.91549919065886,40.915499228583684,40.91549925750965,40.91549927957203,40.915499296399425,40.91549930923396,40.91549931902312,40.91549932648946,40.91549933218423,40.915499336527716,40.91549933984057,40.91549934236735,40.91549934429455,40.91549934576449,40.9154993468856,40.915499347740756,40.91549934839297
0.5,0.8333333333333334,0.0,6.0443798092395165,13.01320810245384,18.98721755995866,23.714544324954815,27.364192697280437,30.159278244528235,32.29413075877665,33.9232076261605,35.16594168933933,36.11385264119796,36.83685635339953,37.38830852396151,37.80891234239868,38.1297149509882,38.37439712745407,38.56102078506374,38.70336211863564,38.8119284978512,38.89473409133022,38.95789145498354,39.006062748881206,39.042803889118545,39.07082703893584,39.09220081559537,39.10850299189122,39.12093696442742,39.130420586136864,39.137653920492916,39.14317091890434,39.14737883602444,39.15058829253851,39.15303620461033,39.15490327259682,39.15632732001514,39.15741346742075,39.15824189221305,39.158873747183094,39.15935567470016,39.15972324976513,39.1600036060918,39.16021743906738,39.160380533448,39.16050492856022,39.160599807021896,39.160672172586196,39.16072736714564,39.16076946506091,39.16080157392251,39.1608260639474,39.16084474294408,39.16085898976165,39.16086985607394,39.160878144012074,39.16088446537634,39.160889286798245,39.160892964186225,39.16089576899835,39.16089790828063,39.16089953995095,39.160900784456175,39.16090173366344,39.16090245764143,39.16090300983286,39.16090343099955,39.16090375223118,39.160903997240545,39.1609041841137,39.16090432664533,39.160904435356876,39.16090451827317,39.16090458151498,39.16090462975066,39.160904666540915,39.160904694601534,39.16090471600389,39.16090473232785,39.160904744778456,39.16090475427475,39.16090476151772,39.160904767042126,39.16090477125568,39.16090477446941,39.16090477692062,39.16090477879018,39.16090478021613,39.16090478130372,39.160904782133265,39.16090478276595
0.5333333333333333,0.8333333333333334,0.0,5.5908017756205135,12.200220806281834,17.931144970134852,22.486981114227536,26.0102883053585,28.710291132622366,30.77297408213523,32.34710072283724,33.5479485683567,34.46391886569657,35.16256263717149,35.695435503147586,36.10186866675729,36.41186308711668,36.64830166656998,36.82863778201905,36.96618349106568,37.07109215858135,37.15110794747912,37.21213747539274,37.258685829468206,37.29418912337154,37.321268144807526,37.341921817221504,37.357674756639426,37.36968981601139,37.37885392487269,37.38584356084721,37.39117468597843,37.395240834096654,37.398342160760826,37.40070760018855,37.40251176475817,37.403887834572494,37.40493738856881,37.40573790288838,37.406348470022714,37.40681416091219,37.40716935199989,37.40744026283715,37.40764689156262,37.40780449112787,37.40792469524242,37.40801637715235,37.40808630464728,37.408139639645945,37.40818031923969,37.40821134632116,37.4082350112522,37.40825306093452,37.40826682776235,37.40827732797753,37.408285336686596,37.408291445077694,37.40829610406099,37.40829965755405,37.40830236786921,37.408304435076886,37.40830601177457,37.408307214351126,37.40830813157864,37.40830883116508,37.40830936475261,37.408309771729776,37.40831008213881,37.40831031889354,37.40831049947076,37.408310637200366,37.4083107422493,37.408310822372066,37.40831088348318,37.40831093009376,37.40831096564452,37.40831099275973,37.408311013441015,37.40831102921503,37.40831104124615,37.40831105042251,37.40831105742147,37.40831106275975,37.40831106683132,37.408311069936794,37.4083110723054,37.408311074111985,37.40831107548988,37.40831107654084,37.408311077342425,37.40831107795381
0.5666666666666667,0.8333333333333334,0.0,5.174055934561353,11.422545576805684,16.89496313441903,21.263255918462136,24.646825036953945,27.241224117067574,29.223633351799833,30.73660762107055,31.89083322432652,32.77124915028457,33.44277634503864,33.95496726653793,34.34562602572031,34.643589041074875,34.870851051470055,35.0441880291541,35.1763953663628,35.27723235869104,35.35414260536039,35.41280347856617,35.45754521572056,35.491670569356174,35.517698610166555,35.5375506801443,35.552692222501136,35.564240957983074,35.573049392955426,35.579767749851186,35.58489196539232,35.58880029972462,35.59178125888416,35.59405489178134,35.595789033805545,35.59711169612443,35.59812051523236,35.598889960296255,35.59947683033244,35.599924447005186,35.60026585255222,35.60052624890165,35.60072485803203,35.60087634090323,35.60099187970164,35.60108000328834,35.601147216784064,35.60119848176517,35.601237582518095,35.6012674053883,35.60129015184512,35.60130750099005,35.60132073350501,35.601330826189866,35.60133852406798,35.601344395382554,35.60134887354316,35.601352289119426,35.601354894242846,35.601356881218855,35.601358396722354,35.601359552624984,35.60136043425341,35.60136110668775,35.60136161956591,35.60136201074761,35.60136230910917,35.601362536675076,35.601362710243784,35.601362842627886,35.60136294359972,35.60136302061278,35.60136307935207,35.60136312415362,35.60136315832459,35.60136318438743,35.601363204266036,35.60136321942784,35.60136323099199,35.60136323981222,35.601363246539535,35.60136325167062,35.601363255584154,35.60136325856912,35.60136326084581,35.60136326258225,35.60136326390666,35.60136326491685,35.60136326568734,35.60136326627498
