"X","Y","Z","TimeStep1 - temperature","TimeStep2 - temperature","TimeStep3 - temperature","TimeStep4 - temperature","TimeStep5 - temperature","TimeStep6 - temperature","TimeStep7 - temperature","TimeStep8 - temperature","TimeStep9 - temperature","TimeStep10 - temperature","TimeStep11 - temperature","TimeStep12 - temperature","TimeStep13 - temperature","TimeStep14 - temperature","TimeStep15 - temperature","TimeStep16 - temperature","TimeStep17 - temperature","TimeStep18 - temperature","TimeStep19 - temperature","TimeStep20 - temperature","TimeStep21 - temperature","TimeStep22 - temperature","TimeStep23 - temperature","TimeStep24 - temperature","TimeStep25 - temperature","TimeStep26 - temperature","TimeStep27 - temperature","TimeStep28 - temperature","TimeStep29 - temperature","TimeStep30 - temperature","TimeStep31 - temperature","TimeStep32 - temperature","TimeStep33 - temperature","TimeStep34 - temperature","TimeStep35 - temperature","TimeStep36 - temperature","TimeStep37 - temperature","TimeStep38 - temperature","TimeStep39 - temperature","TimeStep40 - temperature","TimeStep41 - temperature","TimeStep42 - temperature","TimeStep43 - temperature","TimeStep44 - temperature","TimeStep45 - temperature","TimeStep46 - temperature","TimeStep47 - temperature","TimeStep48 - temperature","TimeStep49 - temperature","TimeStep50 - temperature","TimeStep51 - temperature","TimeStep52 - temperature","TimeStep53 - temperature","TimeStep54 - temperature","TimeStep55 - temperature","TimeStep56 - temperature","TimeStep57 - temperature","TimeStep58 - temperature","TimeStep59 - temperature","TimeStep60 - temperature","TimeStep61 - temperature","TimeStep62 - temperature","TimeStep63 - temperature","TimeStep64 - temperature","TimeStep65 - temperature","TimeStep66 - temperature","TimeStep67 - temperature","TimeStep68 - temperature","TimeStep69 - temperature"
0.0,0.0,0.0,29.95373774404027,42.77510476596828,50.713008879982915,56.066885766341166,59.78712054381362,62.401007831513084,64.2451878262042,65.54832459616615,66.46967596500608,67.12123310771942,67.58203438006136,67.90793661407834,68.13843379166494,68.30145555317672,68.41675472156084,68.49830153548082,68.55597657550949,68.5967679972694,68.62561826130104,68.64602298628525,68.66045449383404,68.67066136555437,68.677880308552,68.68298600003521,68.68659706685374,68.68915104090613,68.69095737232799,68.692234923759,68.69313848865261,68.69377754669524,68.69422952882162,68.69454919906892,68.69477529001601,68.69493519578383,68.69504829122141,68.69512827944303,68.69518485215482,68.69522486394233,68.69525316280034,68.69527317753627,68.69528733321906,68.6952973450101,68.69530442597978,68.6953094340878,68.69531297613744,68.69531548129822,68.69531725310581,68.69531850623984,68.69531939253517,68.69532001937912,68.69532046272265,68.69532077628314,68.69532099805288,68.69532115490244,68.69532126583634,68.69532134429573,68.69532139978719,68.69532143903426,68.69532146679227,68.69532148642443,68.69532150030956,68.69532151013004,68.69532151707566,68.69532152198802,68.69532152546238,68.69532152791967,68.69532152965763,68.69532153088683,68.69532153175618
0.03333333333333333,0.0,0.0,26.79563516004342,39.53036457326852,47.44714693217347,52.79069830562998,56.50460292290102,59.114249240945135,60.95548955736308,62.25656257979609,63.17645831474508,63.826986973322725,64.28706110481559,64.61244912861154,64.84258264241222,65.00534720267588,65.1204644633487,65.20188262098765,65.25946666726801,65.30019373253543,65.3289984796049,65.34937101212606,65.36377975113633,65.37397051951127,65.3811780732081,65.38627570945997,65.38988107911115,65.39243102376773,65.3942345053469,65.39551004118955,65.39641218053202,65.39705023033507,65.39750149937083,65.39782066527552,65.39804639951971,65.39820605300477,65.39831897001208,65.39839883203656,65.39845531549379,65.39849526415485,65.39852351836585,65.3985435015246,65.39855763487401,65.3985676308695,65.39857470066755,65.39857970087431,65.39858323733567,65.39858573854406,65.39858750755629,65.39858875871323,65.39858964361026,65.39859026946525,65.39859071210931,65.39859102517511,65.39859124659495,65.39859140319706,65.39859151395592,65.39859159229154,65.39859164769545,65.3985916868806,65.3985917145948,65.398591734196,65.39859174805923,65.39859175786421,65.39859176479885,65.39859176970349,65.39859177317236,65.39859177562577,65.39859177736099,65.39859177858825,65.39859177945624
0.06666666666666667,0.0,0.0,23.953246364367477,36.462464712264314,44.31678994597918,49.62960562203308,53.32464778013356,55.92165308612575,57.754130219636174,59.049050980780315,59.96460725074011,60.612069827448025,61.06997622754525,61.39383130161085,61.62288067041907,61.784878468963434,61.89945343104709,61.98048804188636,62.037800819940784,62.07833602728502,62.10700508035534,62.12728164153206,62.14162250355981,62.15176526505482,62.15893886526048,62.16401248746335,62.16760087286557,62.170138805190795,62.17193379089212,62.17320331791448,62.17410120744051,62.174736251505514,62.175185394693884,62.1755030570653,62.175727727916005,62.17588662930218,62.17599901437773,62.17607850018656,62.17613471756038,62.17617447803046,62.17620259914094,62.17622248816263,62.17623655493236,62.176246503838506,62.176253540332006,62.17625851698371,62.176262036785445,62.17626452621108,62.176266286889806,62.17626753215276,62.17626841288121,62.1762690357879,62.176269476346754,62.176269787937755,62.17627000831452,62.1762701641789,62.176270274416,62.176270352382595,62.1762704075255,62.176270446526054,62.17627047410971,62.17627049361857,62.17627050741649,62.176270517175276,62.17627052407726,62.17627052895878,62.17627053241133,62.176270534853174,62.17627053658022,62.17627053780169,62.17627053866559
0.1,0.0,0.0,21.396001083491395,33.57072257954795,41.32360075693697,46.58598160117201,50.25000918584395,52.826216825752795,54.644273289808716,55.92906915405967,56.83748368970522,57.47990017059493,57.93423894925422,58.25557111319818,58.482836208436396,58.64357207899057,58.757254531972954,58.83765790565894,58.89452423341229,58.93474368306852,58.96318941242727,58.98330802500655,58.9975371758328,59.007600928125655,59.01471864804389,59.01975274818549,59.023313181094984,59.02583134365558,59.0276123469333,59.0288719847044,59.02976287992863,59.03039297718259,59.030838621674384,59.0311538095471,59.03137673027632,59.03153439386629,59.03164590349432,59.031724770131525,59.03178054958813,59.03182000033555,59.03184790239066,59.03186763648258,59.03188159367621,59.03189146508323,59.03189844676446,59.031903384649475,59.03190687703295,59.031909347066694,59.03191109403023,59.03191232959295,59.03191320346078,59.0319138215152,59.03191425864222,59.03191456780601,59.03191478646611,59.031914941116355,59.031915050494725,59.031915127854,59.03191518256736,59.03191522126411,59.031915248632885,59.031915267989795,59.03191528168022,59.031915291363,59.03191529821122,59.0319153030547,59.031915306480364,59.031915308903194,59.031915310616775,59.03191531182872,59.03191531268589
0.13333333333333333,0.0,0.0,19.09711574686165,30.854360446180362,38.47025546903965,43.663651701722195,47.28513231827633,49.83278287745678,51.63103223659508,52.90191977803941,53.800523491702116,54.43600789222316,54.88544562016053,55.203311907734246,55.42812583516352,55.58712811612715,55.699584473286,55.77912067680662,55.8353736877035,55.875159361163185,55.90329829669222,55.923199925347994,55.93727561146995,55.94723082385198,55.95427177750438,55.95925158370443,55.9627736165164,55.96526462010777,55.96702641485066,55.968272467135264,55.96915375384717,55.96977705535559,55.97021789346785,55.970529681966006,55.97075019844329,55.97090616159474,55.97101646856549,55.97109448460764,55.97114966246985,55.97118868773177,55.97121628885668,55.971235810111864,55.97124961677392,55.97125938171551,55.97126628809769,55.97127117272645,55.971274627443776,55.97127707083763,55.97127879895975,55.97128002119664,55.971280885639594,55.97128149702815,55.97128192944064,55.97128223527006,55.971282451571845,55.97128260455415,55.97128271275287,55.97128278927781,55.971282843401056,55.971282881680466,55.971282908754056,55.97128292790219,55.971282941444976,55.971282951023305,55.97128295779768,55.97128296258892,55.97128296597761,55.97128296837432,55.971282970069424,55.97128297126831,55.971282972116235
0.16666666666666666,0.0,0.0,17.033193027101305,28.312613496890577,35.76025523197337,40.867651248870835,44.435887535741166,46.94775762709232,48.72117932173607,49.974630543699824,50.86093414642806,51.487727425706474,51.93102039886929,52.24454128828444,52.466282021723025,52.623110784009825,52.73402990159613,52.812478874956625,52.86796292882237,52.90720474757639,52.934959034824374,52.95458861598383,52.9684718929728,52.9782910214896,52.98523572805563,52.990147462249965,52.99362135024908,52.996078302794324,52.99781601449123,52.99904503372779,52.999914273594584,53.00052905481485,53.00096386684228,53.001271393313445,53.00148889541661,53.0016427266127,53.00175152573026,53.001828475323585,53.00188289892597,53.00192139072781,53.00194861455614,53.00196786896338,53.00198148689375,53.0019911183524,53.00199793032703,53.00200274818483,53.00200615567751,53.00200856567114,53.00201027017051,53.002011475699895,53.00201232832626,53.002012931357356,53.002013357858935,53.00201365950777,53.00201387285282,53.002014023743904,53.002014130463586,53.002014205942466,53.00201425932587,53.002014297082006,53.0020143237855,53.00201434267189,53.00201435602957,53.00201436547696,53.002014372158726,53.002014376884475,53.00201438022687,53.00201438259078,53.002014384262715,53.00201438544522,53.00201438628155
0.2,0.0,0.0,15.183785349840965,25.944672989775228,33.19758727586811,38.203807722249,41.70911276449902,44.17862834000829,45.922645101388845,47.155441491314846,48.02717354393005,48.64367047028212,49.07968369874762,49.38805653968366,49.606156416617644,49.760410179337946,49.869508106274694,49.946669021769736,50.00124208069558,50.039839586609105,50.067138175258286,50.08644545766033,50.10010078465772,50.109758692574154,50.116589373770395,50.1214204620365,50.12483731215223,50.127253923911354,50.12896310406171,50.13017194399029,50.1310269117786,50.13163159888543,50.132059271719626,50.13236174890336,50.13257567983221,50.13272698526873,50.13283399800995,50.13290968416531,50.132963214184755,50.133001073988396,50.13302785082778,50.13304678909628,50.13306018343337,50.133069656752795,50.13307635688139,50.13308109563463,50.13308444717957,50.13308681760343,50.13308849411656,50.133089679852326,50.13309051847938,50.133091111609296,50.133091531108136,50.133091827804186,50.13309203764631,50.133092186059926,50.133092291027346,50.13309236526694,50.13309241777384,50.13309245491006,50.133092481175126,50.13309249975142,50.13309251288977,50.13309252218204,50.13309252875409,50.13309253340227,50.13309253668976,50.13309253901488,50.133092540659355,50.133092541822435,50.13309254264503
0.23333333333333334,0.0,0.0,13.530898503535235,23.74943613988061,30.786190435622146,35.67809831303434,39.11191154927492,41.53322240785009,43.24375097976277,44.453018870097395,45.30815065965525,45.91291737026755,46.340636988588166,46.64314477724068,46.85709670448573,47.0084168238242,47.11543990575638,47.19113336333929,47.244668544383124,47.2825319978626,47.30931141842158,47.32825151244295,47.34164714067819,47.35112137326274,47.35782214768786,47.3625613576977,47.36591322571973,47.3682838780465,47.36996055278955,47.37114640284534,47.37198511074659,47.37257829783649,47.37299783713387,47.373294561767715,47.37350442413075,47.37365285202107,47.37375782958026,47.37383207632662,47.37388458830527,47.37392172808631,47.37394799568034,47.3739665737784,47.37397971338029,47.37398900653491,47.37399557923959,47.37400022787062,47.37400351567543,47.37400584101827,47.374007485647276,47.37400864883255,47.3740094715105,47.3740100533602,47.37401046488095,47.3740107559344,47.37401096178571,47.37401110737678,47.3740112103479,47.37401128317561,47.374011334683935,47.37401137111389,47.37401139687944,47.37401141510246,47.374011427990936,47.37401143710648,47.37401144355355,47.37401144811332,47.37401145133831,47.37401145361919,47.37401145523239,47.37401145637335,47.37401145718031
0.26666666666666666,0.0,0.0,12.05842724190244,21.72505995826615,28.529213380697595,33.29577027587661,36.650692821985324,39.018693760080225,40.69215873945182,41.87537879669422,42.712130968944365,43.303909640190504,43.72244620517524,44.01845991525951,44.2278190172305,44.375890852111915,44.480616555814386,44.5546851661639,44.60707115373011,44.64412182538393,44.67032639546836,44.688859919018185,44.7019679949947,44.71123885249909,44.71779578724947,44.722433264775475,44.725713181172964,44.728032944775904,44.72967362780603,44.730834022253944,44.7316547263449,44.732235180005404,44.732645713418975,44.732936068524154,44.733141425955054,44.73328666767343,44.73338939177101,44.733462044727304,44.73351342947713,44.733549772010925,44.733575475741425,44.7335936550397,44.73360651258522,44.733615606251796,44.73362203786598,44.73362658670889,44.73362980393727,44.733632079364,44.733633688689174,44.73363482690539,44.73363563192364,44.73363620128326,44.733636603970254,44.73363688877592,44.73363709020838,44.73363723267419,44.73363733343493,44.733637404699316,44.73363745510194,44.73363749074989,44.73363751596234,44.733637533794166,44.733637546405994,44.73363755532587,44.73363756163455,44.733637566096455,44.733637569252195,44.73363757148413,44.73363757306269,44.73363757417916,44.73363757496879
0.3,0.0,0.0,10.751544795614718,19.86836616017335,26.428116845362773,31.060281939575273,34.3300138916741,36.640300261609,38.273602450713305,39.42858721848301,40.24541387389741,40.823111467358245,41.23169199704046,41.520664948851504,41.72504458490327,41.86959468017783,41.97182960131939,42.04413657680296,42.09527662608252,42.131446091890844,42.15702741772306,42.17512014367205,42.18791645980687,42.19696682110271,42.20336780703724,42.20789498773159,42.21109689525795,42.21336148607052,42.21496314742584,42.21609594328588,42.21689712791604,42.21746377618355,42.217864545553084,42.21814799491091,42.21834846816203,42.21849025548063,42.218590536408946,42.218661461401965,42.218711624027264,42.21874710219754,42.21877219459569,42.218789941521194,42.218802493265436,42.21881137065008,42.218817649296035,42.21882208995019,42.21882523066067,42.21882745196909,42.21882902301842,42.21883013416352,42.21883092003537,42.218831475853456,42.21883186896302,42.21883214699492,42.21883234363658,42.21883248271399,42.21883258107827,42.2188326506477,42.21883269985157,42.218832734651684,42.218832759264465,42.218832776672194,42.218832788984066,42.21883279769178,42.21883280385043,42.218832808206216,42.2188328112869,42.218832813465745,42.21883281500676,42.21883281609667,42.21883281686753
