"X","Y","Z","TimeStep1 - temperature","TimeStep2 - temperature","TimeStep3 - temperature","TimeStep4 - temperature","TimeStep5 - temperature","TimeStep6 - temperature","TimeStep7 - temperature","TimeStep8 - temperature","TimeStep9 - temperature","TimeStep10 - temperature","TimeStep11 - temperature","TimeStep12 - temperature","TimeStep13 - temperature","TimeStep14 - temperature","TimeStep15 - temperature","TimeStep16 - temperature","TimeStep17 - temperature","TimeStep18 - temperature","TimeStep19 - temperature","TimeStep20 - temperature","TimeStep21 - temperature","TimeStep22 - temperature","TimeStep23 - temperature","TimeStep24 - temperature","TimeStep25 - temperature","TimeStep26 - temperature","TimeStep27 - temperature","TimeStep28 - temperature","TimeStep29 - temperature","TimeStep30 - temperature","TimeStep31 - temperature","TimeStep32 - temperature","TimeStep33 - temperature","TimeStep34 - temperature","TimeStep35 - temperature","TimeStep36 - temperature","TimeStep37 - temperature","TimeStep38 - temperature","TimeStep39 - temperature","TimeStep40 - temperature","TimeStep41 - temperature","TimeStep42 - temperature","TimeStep43 - temperature","TimeStep44 - temperature","TimeStep45 - temperature","TimeStep46 - temperature","TimeStep47 - temperature","TimeStep48 - temperature","TimeStep49 - temperature","TimeStep50 - temperature","TimeStep51 - temperature","TimeStep52 - temperature","TimeStep53 - temperature","TimeStep54 - temperature","TimeStep55 - temperature","TimeStep56 - temperature","TimeStep57 - temperature","TimeStep58 - temperature","TimeStep59 - temperature","TimeStep60 - temperature","TimeStep61 - temperature","TimeStep62 - temperature","TimeStep63 - temperature","TimeStep64 - temperature","TimeStep65 - temperature","TimeStep66 - temperature","TimeStep67 - temperature","TimeStep68 - temperature","TimeStep69 - temperature","TimeStep70 - temperature","TimeStep71 - temperature","TimeStep72 - temperature","TimeStep73 - temperature","TimeStep74 - temperature","TimeStep75 - temperature","TimeStep76 - temperature","TimeStep77 - temperature","TimeStep78 - temperature","TimeStep79 - temperature","TimeStep80 - temperature","TimeStep81 - temperature","TimeStep82 - temperature","TimeStep83 - temperature","TimeStep84 - temperature","TimeStep85 - temperature","TimeStep86 - temperature","TimeStep87 - temperature"
0.0,0.1,0.0,30.209086782745995,43.682965242471276,52.56381831649872,58.99152705222426,63.79299545294644,67.41983613937282,70.17018709668899,72.2587454980051,73.84551858474876,75.05126590470012,75.96753567309062,76.66384037288374,77.19298988803656,77.5951125610964,77.90070253118596,78.1329333012686,78.3094153246452,78.44353151305623,78.54545210462096,78.62290589416,78.6817663209993,78.72649686123745,78.76048950005787,78.78632195117294,78.80595312879801,78.82087169510959,78.83220894777178,78.84082460796608,78.84737201436127,78.85234766678217,78.85612887654973,78.85900237857456,78.86118607490305,78.86284555856231,78.86410667073227,78.86506504347454,78.86579335165757,78.86634682400297,78.86676743116392,78.86708706842364,78.86732997436368,78.86751456891236,78.86765485015623,78.86776145583617,78.86784247002366,78.86790403614833,78.86795082286332,78.86798637807675,78.86801339799476,78.86803393157898,78.86804953592237,78.8680613943262,78.86807040603135,78.86807725440909,78.86808245878245,78.86808641380695,78.86808941939822,78.86809170347476,78.86809343924165,78.86809475832464,78.86809576075187,78.86809652253896,78.86809710145333,78.86809754139502,78.86809787572534,78.86809812979723,78.86809832287719,78.86809846960688,78.86809858111299,78.86809866585124,78.86809873024744,78.86809877918486,78.8680988163745,78.86809884463646,78.86809886611393,78.86809888243555,78.86809889483902,78.86809890426503,78.86809891142822,78.86809891687183,78.86809892100867,78.86809892415238,78.86809892654148,78.86809892835701,78.86809892973673,78.86809893078522,78.86809893158205
0.03333333333333333,0.1,0.0,27.05042525901525,40.437549278984584,49.29711020518101,55.71404231725203,60.50849980982434,64.1303055284797,66.87690584391457,68.96263377688324,70.54726108372829,71.75137911001319,72.66641107231037,73.36177520669574,73.89020997161171,74.29178948230084,74.59696668199324,74.82888377077566,75.0051274145232,75.1390624481545,75.2408453725107,75.31819454288866,75.37697546518119,75.421645586535,75.45559231047713,75.48138986892454,75.50099453012834,75.51589294548425,75.52721488457875,75.53581890734206,75.54235746995876,75.54732640161647,75.55110250399045,75.55397212468976,75.55615287143405,75.5578101135789,75.55906952232675,75.56002660056619,75.56075392500146,75.56130664975514,75.56172668878938,75.56204589430544,75.56228847214513,75.56247281735641,75.56261290911819,75.56271937080263,75.56280027556183,75.56286175852729,75.56290848204605,75.562943989234,75.56297097265538,75.56299147850427,75.5630070617704,75.56301890415673,75.5630279036895,75.56303474281695,75.56303994016062,75.56304388984293,75.56304689137444,75.56304917236582,75.56305090578816,75.56305222308944,75.56305322416266,75.56305398492077,75.56305456305317,75.5630550024006,75.56305533627936,75.56305559000808,75.5630557828272,75.56305592935871,75.56305604071422,75.56305612533802,75.56305618964726,75.56305623851856,75.56305627565796,75.56305630388177,75.5630563253302,75.56305634162977,75.56305635401652,75.56305636342975,75.5630563705833,75.56305637601956,75.56305638015077,75.56305638329026,75.56305638567613,75.56305638748921,75.56305638886707,75.56305638991415,75.56305639070989
0.06666666666666667,0.1,0.0,24.206369595718638,37.36761997178455,46.16419165195392,52.54901896027502,57.32256411929329,60.92934563008003,63.664752687683155,65.74203311751087,67.32025626951237,68.51951158658697,69.43084924738302,70.12340620994183,70.64970776099337,71.04966617171156,71.35361143389746,71.5845923223974,71.76012450812495,71.89351887466333,71.99489092314003,72.07192785147947,72.13047148777669,72.17496128541718,72.2087709737049,72.2344643929338,72.25398991431898,72.26882818796284,72.28010442281395,72.28867371298004,72.29518588081982,72.3001347539646,72.303895613022,72.30675364967713,72.30892559321384,72.31057614542706,72.31183047021155,72.31278368493112,72.31350807331337,72.31405856683563,72.31447691026224,72.314794827214,72.3150364258189,72.31522002686803,72.31535955310937,72.3154655850308,72.31554616319481,72.3156073979667,72.31565393287262,72.3156892967257,72.31571617122076,72.3157365942919,72.31575211465174,72.3157639092329,72.3157728724365,72.31577968395584,72.31578486031893,72.31578879405723,72.3157917834722,72.31579405525571,72.31579578168059,72.3157970936642,72.3157980906963,72.31579884838341,72.31579942418202,72.31579986175588,72.31580019428684,72.3158004469913,72.31580063903209,72.31580078497205,72.31580089587806,72.31580098016026,72.31580104420986,72.31580109288389,72.31580112987335,72.31580115798324,72.3158011793451,72.31580119557889,72.31580120791561,72.31580121729084,72.31580122441552,72.31580122982983,72.31580123394438,72.31580123707118,72.31580123944742,72.31580124125318,72.31580124262548,72.31580124366833,72.31580124446086
0.1,0.1,0.0,21.64640488840138,34.47253060103461,43.166708656826515,49.498773421059674,54.237866835462704,57.81987807735334,60.53682618809219,62.60017451005245,64.16783524305397,65.3590703749426,66.26431491192695,66.95224191481367,67.47502508541598,67.87230976172614,68.17422314806701,68.40365993001527,68.57801868414117,68.71052131028677,68.81121568737706,68.88773762443621,68.94588989697255,68.99008228065672,69.02366595143752,69.04918761035599,69.06858260378048,69.08332168367885,69.09452253698652,69.1030345415136,69.1095031755613,69.11441896552708,69.11815468327052,69.12099361397254,69.12315103808335,69.12479055636773,69.12603649600064,69.12698333848711,69.1277028843386,69.12824969781587,69.12866524461988,69.12898103629925,69.12922101981934,69.12940339349687,69.12954198700636,69.12964731010517,69.1297273496048,69.12978817502271,69.12983439884314,69.1298695262891,69.1298962211284,69.12991650767148,69.12993192427784,69.12994364001229,69.12995254329694,69.12995930928133,69.12996445104046,69.12996835848178,69.12997132791253,69.12997358450919,69.12997529939294,69.12997660260594,69.12997759297288,69.12997834559486,69.12997891754426,69.12997935219293,69.12997968250093,69.12997993351607,69.12998012427308,69.12998026923744,69.12998037940203,69.12998046312079,69.12998052674222,69.1299805750909,69.12998061183308,69.12998063975502,69.12998066097408,69.12998067709934,69.12998068935363,69.12998069866617,69.1299807057432,69.12998071112132,69.12998071520836,69.12998071831427,69.12998072067462,69.12998072246832,69.12998072383142,69.12998072486732,69.12998072565455
0.13333333333333333,0.1,0.0,19.343924422159194,31.751703517409258,40.30748329440612,46.56723188632402,51.25893932902088,54.806842411499524,57.49836325805329,59.54251755481298,61.09562597285692,62.275811167304795,63.172660761156045,63.85420871745902,64.37214434533534,64.76574521175395,65.06485912597786,65.29216847313954,65.46491049995473,65.5961845065116,65.69594520341,65.77175759721976,65.82937065768529,65.87315327119839,65.90642554020899,65.93171055168601,65.95092570666091,65.96552811967736,65.97662511401234,65.98505819169148,65.99146684587261,65.9963370545883,66.00003813320234,66.00285074015756,66.0049881597343,66.0066124757229,66.0078468624851,66.00878492545404,66.00949779937697,66.01003954257216,66.01045123625329,66.01076409978081,66.01100185807381,66.01118254070674,66.01131984911954,66.01142419561876,66.01150349295882,66.01156375437816,66.0116095495921,66.01164435132176,66.01167079863538,66.01169089707321,66.01170617073038,66.01171777783166,66.01172659856134,66.0117333018087,66.01173839589133,66.01174226710121,66.01174520899816,66.01174744467073,66.01174914365333,66.01175043478243,66.01175141596627,66.01175216160964,66.01175272825566,66.01175315887411,66.01175348611935,66.01175373480696,66.01175392379521,66.0117540674154,66.01175417655848,66.01175425950096,66.01175432253247,66.01175437043284,66.01175440683431,66.01175443449736,66.01175445551968,66.01175447149545,66.01175448363608,66.0117544928623,66.01175449987369,66.01175450520195,66.0117545092511,66.0117545123282,66.01175451466665,66.01175451644373,66.0117545177942,66.0117545188205,66.0117545196004
0.16666666666666666,0.1,0.0,17.275949385835233,29.20493806975863,37.59057439413303,43.75997018252599,48.392204362873244,51.89723565481585,54.55678004194672,56.576792448824555,58.11159615317894,59.27788183590662,60.164171511450284,60.83769530661858,61.34953323687433,61.738500257496334,62.034092729565515,62.25872598691621,62.42943434033057,62.559162872290926,62.65774909742178,62.732668960232196,62.78960374845864,62.83287091406822,62.865751472307856,62.89073880612023,62.90972774318485,62.92415824359573,62.93512459423452,62.94345839021584,62.94979159601476,62.954604468297845,62.95826197451961,62.9610414689619,62.96315372493258,62.96475891802736,62.965978772489706,62.96690579174628,62.96761027308277,62.968145638394795,62.96855248525139,62.96886166547097,62.96909662466169,62.9692751801378,62.96941087203372,62.96951399007306,62.969592353854246,62.9696519058225,62.96969716189444,62.96973155390713,62.96975768985946,62.96977755168056,62.96979264552263,62.96980411597481,62.96981283285899,62.969819457189764,62.96982449130029,62.969828316934866,62.96983122419719,62.96983343354943,62.9698351125301,62.96983638845885,62.96983735809135,62.96983809495633,62.9698386549313,62.96983908048012,62.96983940387274,62.96983964963259,62.96983983639588,62.969839978325226,62.969840086183424,62.96984016814941,62.96984023043886,62.969840277775276,62.969840313748236,62.969840341085586,62.969840361860435,62.96984037764811,62.96984038964582,62.96984039876341,62.969840405692246,62.969840410957794,62.969840414959265,62.96984041800014,62.96984042031105,62.969840422067215,62.969840423401806,62.96984042441601,62.96984042518671
0.2,0.1,0.0,15.422829696673366,26.832584056752037,35.02122777623512,41.08412482751365,45.6458744887306,49.100004102119904,51.72155936658589,53.712884306900605,55.225935189895296,56.37570265555687,57.24944278589032,57.91343053387595,58.41802185072134,58.80148192371743,59.09288944858623,59.31434239100669,59.48263388906981,59.610525750221896,59.70771621121689,59.78157537355394,59.83770409041058,59.880358688125206,59.91277372998434,59.937407298112234,59.956127393596226,59.97035358986272,59.981164681098136,59.98938048885943,59.995624030394836,60.000368762992814,60.003974486971586,60.00671462988638,60.00879698095863,60.010379448049974,60.01158203205634,60.01249592675931,60.01319043418968,60.013718219906465,60.01411930670648,60.01442410961422,60.01465574229962,60.01483176982292,60.01496554062007,60.01506719873479,60.015144453057225,60.015203161900594,60.01524777724611,60.01528168234355,60.01530744826828,60.01532702888966,60.01534190903614,60.015353217091956,60.01536181056422,60.015368341109046,60.01537330394764,60.015377075419636,60.01537994152154,60.015382119594214,60.015383774804164,60.0153850326686,60.015385988573236,60.01538671500581,60.015387267052795,60.015387686576766,60.015388005390875,60.01538824767129,60.01538843179042,60.01538857171035,60.01538867804153,60.01538875884707,60.015388820254636,60.015388866920865,60.015388902384544,60.015388929334854,60.01538894981556,60.015388965379735,60.015388977207564,60.01538898619606,60.015388993026825,60.0153889982178,60.01538900216263,60.015389005160436,60.01538900743866,60.015389009169944,60.01538901048564,60.01538901148548,60.01538901224528
0.23333333333333334,0.1,0.0,13.767837083581444,24.635447218222133,32.605543526004055,38.547983910744556,43.02950428440852,46.42557009921988,49.003759090067426,50.96232773586,52.450538366470965,53.581442575545324,54.44085139123017,55.093949135907536,55.59026493333847,55.96743615533478,56.25406453298973,56.47188560305503,56.63741708819763,56.76321149854795,56.85880801761327,56.9314558757498,56.986664071063444,57.02861912533188,57.06050255439218,57.08473212735789,57.103145209746096,57.117138093711354,57.12777188101199,57.135852947976865,57.141994094253796,57.14666101234251,57.15020760176813,57.15290280582245,57.15495100594448,57.15650752027716,57.15769038167903,57.15858928833656,57.1592724057141,57.15979153564564,57.1601860445465,57.16048584862909,57.16071368249477,57.1608868231335,57.16101840006432,57.161118390966806,57.161194378303804,57.16125212431105,57.16129600795648,57.16132935700393,57.16135470036264,57.16137395985816,57.16138859596742,57.16139971856897,57.16140817110668,57.16141459454935,57.16141947599644,57.16142318561558,57.16142600471287,57.16142814706475,57.161429775128966,57.161431012364176,57.1614319525918,57.161432667110745,57.16143321010403,57.16143362274774,57.161433936333246,57.161434174640185,57.16143435573977,57.16143449336498,57.161434597952294,57.1614346774326,57.16143473783308,57.16143478373401,57.161434818616044,57.16143484512438,57.16143486526919,57.16143488057809,57.16143489221197,57.161434901053056,57.16143490777175,57.16143491287761,57.16143491675775,57.161434919706416,57.16143492194725,57.16143492365017,57.16143492494426,57.161434925927715,57.16143492667505
0.26666666666666666,0.1,0.0,12.296540723056047,22.61425850214058,30.349645616223867,36.16001757174701,40.552936759442865,43.88471943470398,46.41485583497173,48.33711769258412,49.797792797510674,50.9077862678362,51.75130800453879,52.392333508604196,52.87947536857404,53.24967499730155,53.53100538387549,53.74480029034254,53.90727212395965,54.030741375414564,54.12457090749584,54.19587595714096,54.25006369521168,54.291243260647825,54.32253736278233,54.34631908116754,54.364391819823794,54.37812606212062,54.38856329662367,54.39649499476314,54.40252262932061,54.40710328502883,54.41058432000487,54.41322970644653,54.41524004804718,54.41676779208026,54.417928789708576,54.41881108115524,54.4194815719278,54.41999110636553,54.42037832324276,54.420672585806635,54.420896208436716,54.42106614877854,54.42119529366769,54.421293436358326,54.4213680191606,54.4214246978022,54.42146777031108,54.42150050294143,54.42152537785855,54.421544281365385,54.421558646943765,54.421569563957384,54.421577860260044,54.421584164973105,54.42158895619249,54.42159259724378,54.42159536423344,54.421597466986526,54.42159906495792,54.42160027932431,54.421601202172965,54.42160190348487,54.42160243644158,54.42160284145807,54.42160314924731,54.42160338314945,54.42160356090162,54.421603695983,54.421603798637136,54.421603876648355,54.42160393593238,54.4216039809849,54.421604015222165,54.42160404124054,54.42160406101299,54.421604076038925,54.421604087457766,54.42160409613544,54.421604102729965,54.42160410774143,54.421604111549854,54.42160411444401,54.42160411664343,54.42160411831489,54.42160411958504,54.42160412055033,54.42160412128387
0.3,0.1,0.0,10.995899331874117,20.768608117496104,28.258223050619666,33.92719931654258,38.22448113136772,41.48667578711557,43.96474235570621,45.847648647241755,47.27847245735747,48.365795641416234,49.19209322537348,49.82003041123168,50.2972261789147,50.65986742261808,50.935453890515994,51.14488375415729,51.304038407547814,51.42498679310836,51.516900612140475,51.58674983003614,51.639831219686144,51.68017002393315,51.71082519590346,51.73412136409897,51.751825112527484,51.76527894346615,51.77550308145908,51.783272838502704,51.78917740713803,51.793664539821066,51.797074502675,51.79966587839014,51.80163517494391,51.80313172710122,51.804269020697326,51.805133298442385,51.8057900998374,51.806289231135224,51.80666854222428,51.806956796843686,51.80717585378139,51.80734232445948,51.80746883260371,51.80756497151982,51.807638031568594,51.80769355300516,51.8077357461047,51.80776781043454,51.80779217748167,51.807810695036544,51.80782476731359,51.80783546143507,51.80784358835253,51.80784976434256,51.807854457739865,51.807858024451974,51.80786073494815,51.80786279476941,51.80786436011511,51.80786554968784,51.80786645369473,51.80786714068798,51.807867662763364,51.807868059510646,51.807868361015764,51.80786859014233,51.80786876426534,51.80786889658878,51.807868997147025,51.8078690735655,51.807869131639144,51.8078691757718,51.80786920931007,51.80786923479722,51.807869254165965,51.807869268885106,51.807869280070825,51.80786928857131,51.80786929503122,51.807869299940336,51.80786930367104,51.8078693065061,51.8078693086606,51.807869310297924,51.807869311542156,51.80786931248774,51.80786931320631
